club_id,club_name,club_name_ascii,league,country,city,stadium,city_lat,city_lon,city_source_url,city_geo_source,city_match_confidence,manual_review_flag,notes,city_key,city_review_notes
c_as_roma_2ecbf69f,AS Roma,AS Roma,Serie A,Italy,Rome,Stadio Olimpico,41.89193,12.51133,https://www.geonames.org/3169070,geonames_searchJSON,high,False,Merged aliases/source variants: AS Roma; Roma.,italy__rome__3ce952dd,GeoNames name_equals match; selected 'Rome'; admin 'Lazio'; feature PPLC; population 2318895; 6.6 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_astana_f8b0106f,Astana,Astana,Kazakhstan Premier League,Kazakhstan,Astana,Astana Arena,51.1801,71.44598,https://www.geonames.org/1526273,geonames_searchJSON,high,False,,kazakhstan__astana__3054a1f0,GeoNames name_equals match; selected 'Astana'; admin 'Астана'; feature PPLC; population 345604; 8.5 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_aston_villa_2b918477,Aston Villa F.C.,Aston Villa F.C.,Premier League,England,Birmingham,Villa Park,52.48142,-1.89983,https://www.geonames.org/2655603,geonames_searchJSON,high,False,,england__birmingham__8040049d,GeoNames name_equals match; selected 'Birmingham'; admin 'England'; feature PPLA2; population 1157603; 2.0 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_atalanta_f8d83567,Atalanta,Atalanta,Serie A,Italy,Bergamo,Stadio Atleti Azzurri d'Italia,45.69601,9.66721,https://www.geonames.org/3182164,geonames_searchJSON,high,False,,italy__bergamo__174b8828,GeoNames name_equals match; selected 'Bergamo'; admin 'Lombardia'; feature PPLA2; population 121200; 1.8 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_athletic_club_24c5af40,Athletic Bilbao,Athletic Bilbao,La Liga,Spain,Bilbao,San Mamés Stadium,43.26271,-2.92528,https://www.geonames.org/3128026,geonames_searchJSON,high,False,,spain__bilbao__1f3dc556,GeoNames name_equals match; selected 'Bilbao'; admin 'País Vasco'; feature PPLA2; population 347342; 2.0 km from trusted local centroid; top-vs-next score margin 102.6; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_athletico_paranaense_2178bb1a,Club Athletico Paranaense,Club Athletico Paranaense,Campeonato Brasileiro Série A,Brazil,Curitiba,Arena da Baixada,-25.42778,-49.27306,https://www.geonames.org/3464975,geonames_searchJSON,high,False,,brazil__curitiba__c7294ea8,GeoNames name_equals match; selected 'Curitiba'; admin 'Paraná'; feature PPLA; population 1948626; 2.3 km from trusted local centroid; top-vs-next score margin 102.0; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_atlanta_united_43563fa4,Atlanta United,Atlanta United,Major League Soccer,United States,Atlanta,Mercedes-Benz Stadium,33.749,-84.38798,https://www.geonames.org/4180439,geonames_searchJSON,high,False,,united-states__atlanta__01e9ae3c,GeoNames name_equals match; selected 'Atlanta'; admin 'Georgia'; feature PPLA; population 510823; 1.4 km from trusted local centroid; top-vs-next score margin 89.9; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_atlas_292eeed6,Atlas F.C.,Atlas F.C.,Liga MX,Mexico,Guadalajara,Estadio Jalisco,20.67738,-103.34749,https://www.geonames.org/4005539,geonames_searchJSON,high,False,,mexico__guadalajara__805fe4c6,GeoNames name_equals match; selected 'Guadalajara'; admin 'Jalisco'; feature PPLA; population 1385629; top-vs-next score margin 16.3; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_atletico_madrid_9b17a9e6,Atlético Madrid,Atletico Madrid,La Liga,Spain,Madrid,Metropolitano Stadium,40.4165,-3.70256,https://www.geonames.org/3117735,geonames_searchJSON,high,False,,spain__madrid__5681c685,GeoNames name_equals match; selected 'Madrid'; admin 'Madrid'; feature PPLC; population 3255944; 4.7 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_atletico_mineiro_a8379d4f,Atletico Mineiro,Atletico Mineiro,Campeonato Brasileiro Série A,Brazil,Belo Horizonte,Arena MRV,-19.92083,-43.93778,https://www.geonames.org/3470127,geonames_searchJSON,high,False,,brazil__belo-horizonte__17075586,GeoNames name_equals match; selected 'Belo Horizonte'; admin 'Minas Gerais'; feature PPLA; population 2721564; 8.3 km from trusted local centroid; top-vs-next score margin 102.0; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_atletico_nacional_4666103f,Atlético Nacional,Atletico Nacional,Liga DIMAYOR,Colombia,Medellín,Atanasio Girardot Stadium,6.245,-75.57151,https://www.geonames.org/3674962,geonames_searchJSON,high,False,,colombia__medellin__b9c2f188,GeoNames name_equals match; selected 'Medellín'; admin 'Antioquia'; feature PPLA; population 1999979; 2.4 km from trusted local centroid; top-vs-next score margin 73.0; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_atromitos_ea5a8225,Atromitos F.C.,Atromitos F.C.,Super League Greece,Greece,Peristeri,Peristeri Stadium,38.01539,23.69187,https://www.geonames.org/255524,geonames_searchJSON,high,False,,greece__peristeri__c0aec664,GeoNames name_equals match; selected 'Peristéri'; admin 'Αττική'; feature PPLA3; population 139981; 1.2 km from trusted local centroid; top-vs-next score margin 54.9; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_auckland_fc_a034ca43,Auckland FC,Auckland FC,A-League Men,New Zealand,Auckland,Mount Smart Stadium,-36.84853,174.76349,https://www.geonames.org/2193733,geonames_searchJSON,high,False,,new-zealand__auckland__aed45b02,GeoNames name_equals match; selected 'Auckland'; admin 'Auckland'; feature PPLA; population 1530500; 8.9 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_austria_vienna_84acf87e,Austria Vienna,Austria Vienna,Austrian Football Bundesliga,Austria,Vienna,Generali Arena,48.20849,16.37208,https://www.geonames.org/2761369,geonames_searchJSON,high,False,,austria__vienna__0b10dcf1,GeoNames name_equals match; selected 'Vienna'; admin 'Wien'; feature PPLC; population 1691468; 5.2 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_az_alkmaar_6ec3c79a,AZ Alkmaar,AZ Alkmaar,Eredivisie,Netherlands,Alkmaar,AFAS Stadion,52.63167,4.74861,https://www.geonames.org/2759899,geonames_searchJSON,high,False,,netherlands__alkmaar__7d0de1f0,GeoNames name_equals match; selected 'Alkmaar'; admin 'Noord-Holland'; feature PPL; population 94853; 2.2 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_baniyas_89e1539a,Baniyas,Baniyas,UAE Pro League,United Arab Emirates,Abu Dhabi,Baniyas Stadium,24.45118,54.39696,https://www.geonames.org/292968,geonames_searchJSON,high,False,,united-arab-emirates__abu-dhabi__2f0f3c6b,GeoNames name_equals match; selected 'Abu Dhabi'; admin 'أبو ظبي'; feature PPLC; population 1807000; 15.4 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_barcelona_b_ef28ece1,FC Barcelona Atlètic,FC Barcelona Atletic,Primera Federación,Spain,Sant Joan Despí,Johan Cruijff Stadium,41.36718,2.0574,https://www.geonames.org/3110519,geonames_searchJSON,high,False,Step 5 manual review canonical rename from 'Barcelona B' to 'FC Barcelona Atlètic'.,spain__sant-joan-despi__a252ff7c,GeoNames name_equals match; selected 'Sant Joan Despí'; admin 'Cataluña'; feature PPL; population 32030; 1.0 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_barcelona_cb30c55c,FC Barcelona,FC Barcelona,La Liga,Spain,Barcelona,Camp Nou,41.38879,2.15899,https://www.geonames.org/3128760,geonames_searchJSON,high,False,Step 5 manual review canonical rename from 'Barcelona' to 'FC Barcelona'.,spain__barcelona__6f0e02e0,GeoNames name_equals match; selected 'Barcelona'; admin 'Cataluña'; feature PPLA; population 1686208; 3.1 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_barnsley_4509838f,Barnsley F.C.,Barnsley F.C.,EFL League One,England,Barnsley,Oakwell,53.55,-1.48333,https://www.geonames.org/2656284,geonames_searchJSON,high,False,,england__barnsley__85b72811,GeoNames name_equals match; selected 'Barnsley'; admin 'England'; feature PPLA2; population 71447; 1.1 km from trusted local centroid; top-vs-next score margin 62.6; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_bastia_1e5b7984,Bastia,Bastia,Ligue 3,France,Furiani,Stade Armand Cesari,42.65847,9.41446,https://www.geonames.org/3016890,geonames_searchJSON,high,False,,france__furiani__e82bdae1,GeoNames name_equals match; selected 'Furiani'; admin 'Corse'; feature PPL; population 4337; 2.4 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_bayer_leverkusen_39ddc43b,Bayer 04 Leverkusen,Bayer 04 Leverkusen,Bundesliga,Germany,Leverkusen,BayArena,51.0303,6.98432,https://www.geonames.org/2878234,geonames_searchJSON,high,False,,germany__leverkusen__71a94962,GeoNames name_equals match; selected 'Leverkusen'; admin 'Nordrhein-Westfalen'; feature PPLA3; population 162738; 1.5 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_bayern_munich_e963c2ea,FC Bayern Munich,FC Bayern Munich,Bundesliga,Germany,Munich,Allianz Arena,48.13743,11.57549,https://www.geonames.org/2867714,geonames_searchJSON,high,False,,germany__munich__02751cf5,GeoNames name_equals match; selected 'Munich'; admin 'Bayern'; feature PPLA; population 1260391; 9.8 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_benfica_5d914960,S.L. Benfica,S.L. Benfica,Primeira Liga,Portugal,Lisbon,Estádio da Luz,38.72509,-9.1498,https://www.geonames.org/2267057,geonames_searchJSON,high,False,,portugal__lisbon__1241cb97,GeoNames name_equals match; selected 'Lisbon'; admin 'Lisboa'; feature PPLC; population 517802; 4.1 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_besiktas_daeca9ad,Beşiktaş J.K.,Besiktas JK,Süper Lig,Turkey,Beşiktaş,Beşiktaş Stadium,41.04541,29.00991,https://www.geonames.org/750733,geonames_searchJSON,high,False,,turkey__besiktas__a1e503b2,GeoNames name_equals match; selected 'Beşiktaş'; admin 'İstanbul'; feature PPL; 1.5 km from trusted local centroid; top-vs-next score margin 72.4; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_beveren_04c54466,SK Beveren,SK Beveren,Belgian Pro League,Belgium,Beveren,Freethiel Stadion,51.21187,4.25633,https://www.geonames.org/2802031,geonames_searchJSON,medium,False,,belgium__beveren__383d8e3f,GeoNames name_equals match; selected 'Beveren'; admin 'Vlaanderen'; feature PPL; population 45179; top-vs-next score margin 3.6; spot-check recommended before promoting to final club coordinates; HTTP fallback was used because the GeoNames HTTPS certificate failed verification. NOTE: Verified.
c_birmingham_city_b5dc6570,Birmingham City F.C.,Birmingham City F.C.,EFL Championship,England,Birmingham,St Andrew's,52.48142,-1.89983,https://www.geonames.org/2655603,geonames_searchJSON,high,False,,england__birmingham__8040049d,GeoNames name_equals match; selected 'Birmingham'; admin 'England'; feature PPLA2; population 1157603; 2.0 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_boca_juniors_6bfb0da4,Boca Juniors,Boca Juniors,Primera División de Argentina,Argentina,Buenos Aires,La Bombonera,-34.61315,-58.37723,https://www.geonames.org/3435910,geonames_searchJSON,high,False,,argentina__buenos-aires__c0c3273b,GeoNames name_equals match; selected 'Buenos Aires'; admin 'Buenos Aires C.F.'; feature PPLC; population 2891082; 6.1 km from trusted local centroid; top-vs-next score margin 104.0; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_bod_glimt_b9be1ed7,FK Bodø/Glimt,FK Bodø/Glimt,Eliteserien,Norway,Bodø,Aspmyra Stadion,67.28267,14.37513,https://www.geonames.org/3160881,geonames_searchJSON,high,False,,norway__bod__9d74b3b0,GeoNames name_equals match; selected 'Bodø'; admin 'Nordland'; feature PPLA; population 34073; 0.7 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_bologna_1c61a9b1,Bologna,Bologna,Serie A,Italy,Bologna,Stadio Renato Dall'Ara,44.49381,11.33875,https://www.geonames.org/3181928,geonames_searchJSON,high,False,,italy__bologna__b8c4026d,GeoNames name_equals match; selected 'Bologna'; admin 'Emilia-Romagna'; feature PPLA; population 394843; 2.3 km from trusted local centroid; top-vs-next score margin 37.0; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_borussia_dortmund_8a058a04,Borussia Dortmund,Borussia Dortmund,Bundesliga,Germany,Dortmund,Westfalenstadion,51.51494,7.466,https://www.geonames.org/2935517,geonames_searchJSON,high,False,,germany__dortmund__6536b234,GeoNames name_equals match; selected 'Dortmund'; admin 'Nordrhein-Westfalen'; feature PPLA3; population 588462; 2.7 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_borussia_monchengladbach_e9b82a3e,Borussia Mönchengladbach,Borussia Monchengladbach,Bundesliga,Germany,Mönchengladbach,Borussia-Park,51.18539,6.44172,https://www.geonames.org/2869894,geonames_searchJSON,high,False,Merged aliases/source variants: Borussia Mönchengladbach; Borussia Moenchengladbach.,germany__monchengladbach__5852c6d3,GeoNames name_equals match; selected 'Mönchengladbach'; admin 'Nordrhein-Westfalen'; feature PPLA3; population 261742; 4.1 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_botafogo_99e3bf74,Botafogo FR,Botafogo FR,Campeonato Brasileiro Série A,Brazil,Rio de Janeiro,Estádio Olímpico Nilton Santos,-22.90642,-43.18223,https://www.geonames.org/3451190,geonames_searchJSON,high,False,,brazil__rio-de-janeiro__461176f5,GeoNames name_equals match; selected 'Rio de Janeiro'; admin 'Rio de Janeiro'; feature PPLA; population 6747815; 6.5 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_braga_f3599df6,Braga,Braga,Liga Portugal,Portugal,Braga,Estádio Municipal de Braga,41.5514,-8.42311,https://www.geonames.org/2742032,geonames_searchJSON,low,False,,portugal__braga__af004cfd,"Manual city correction retained for Braga, Portugal."
c_braintree_town_abe87f1e,Braintree Town F.C.,Braintree Town F.C.,National League South,England,Braintree,Cressing Road,51.87819,0.55292,https://www.geonames.org/2654938,geonames_searchJSON,high,False,,england__braintree__fdb14e94,GeoNames name_equals match; selected 'Braintree'; admin 'England'; feature PPL; population 53477; 1.4 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_brentford_99ebeb82,Brentford F.C.,Brentford F.C.,Premier League,England,Brentford,Brentford Community Stadium,51.48619,-0.3083,https://www.geonames.org/2654787,geonames_searchJSON,high,False,,england__brentford__f263879f,GeoNames name_equals match; selected 'Brentford'; admin 'England'; feature PPL; population 10750; 0.4 km from trusted local centroid; top-vs-next score margin 15.1; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
c_brighton_hove_albion_5bfa8704,Brighton & Hove Albion F.C.,Brighton & Hove Albion F.C.,Premier League,England,Brighton and Hove,Falmer Stadium,50.8238,-0.13497,https://www.geonames.org/11550750,geonames_searchJSON,high,False,Merged aliases/source variants: Brighton & Hove Albion; Brighton.,england__brighton-and-hove__107da4ae,GeoNames name_equals match; selected 'Brighton and Hove'; admin 'England'; feature PPL; 5.6 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.
