club_id,club_name,club_name_ascii,league,country,city,stadium,wikipedia_url,wikidata_url,match_status,review_status,player_count,current_club_lat,current_club_lon,wikipedia_page_title,search_query_stadium,search_query_club,geonames_city_query,resolution_priority,wikipedia_lat,wikipedia_lon,wikipedia_source_url,overpass_lat,overpass_lon,overpass_source_url,geonames_lat,geonames_lon,geonames_source_url,recommended_lat,recommended_lon,recommended_source,recommended_source_url,recommended_coordinate_basis,conflict_distance_km,resolver_status,official_source_fallback_needed,manual_review_reason
c_albirex_niigata_cab00434,Albirex Niigata,Albirex Niigata,J2 League,Japan,Niigata,Denka Big Swan Stadium,https://en.wikipedia.org/wiki/Albirex_Niigata,https://www.wikidata.org/wiki/Q383358,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,1,37.8825,139.0591667,Albirex Niigata,"Denka Big Swan Stadium, Niigata, Japan","Albirex Niigata, Niigata, Japan","Niigata, Japan",manual_triage_followup,,,,,,,,,,,,,,,,unresolved,TRUE,"Overpass error: 504 Server Error: Gateway Timeout for url: https://overpass-api.de/api/interpreter?data=%5Bout%3Ajson%5D%5Btimeout%3A25%5D%3B%0A%28%0A++nwr%5B%22name%22%3D%22Denka+Big+Swan+Stadium+Niigata+Japan%22%5D%3B%0A++nwr%5B%22name%22~%22Denka+Big+Swan+Stadium+Niigata+Japan%22%2C+i%5D%5B%22leisure%22%3D%22stadium%22%5D%3B%0A++nwr%5B%22name%22~%22Denka+Big+Swan+Stadium+Niigata+Japan%22%2C+i%5D%5B%22building%22%3D%22stadium%22%5D%3B%0A++nwr%5B%22name%22~%22Denka+Big+Swan+Stadium+Niigata+Japan%22%2C+i%5D%5B%22sport%22%3D%22soccer%22%5D%3B%0A%29%3B%0Aout+center+3%3B; GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Niigata&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_apoel_nicosia_af3c6796,Apoel Nicosia,Apoel Nicosia,Cypriot First Division,Cyprus,Nicosia,GSP Stadium,https://en.wikipedia.org/wiki/APOEL_Nicosia,https://www.wikidata.org/wiki/Q16329903,candidate_no_coordinates,manual_club_metadata_reviewed_triage,1,,,APOEL Nicosia,"GSP Stadium, Nicosia, Cyprus","Apoel Nicosia, Nicosia, Cyprus","Nicosia, Cyprus",missing_coordinates,,,,,,,,,,,,,,,,unresolved,TRUE,"Overpass error: HTTPSConnectionPool(host='overpass-api.de', port=443): Read timed out. (read timeout=60); GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Nicosia&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_apollon_limassol_b6137677,Apollon Limassol,Apollon Limassol,Cypriot First Division,Cyprus,Kolossi,Alphamega Stadium,https://en.wikipedia.org/wiki/Apollon_Limassol_FC,https://www.wikidata.org/wiki/Q428047,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,1,34.693194,32.939278,Apollon Limassol FC,"Alphamega Stadium, Kolossi, Cyprus","Apollon Limassol, Kolossi, Cyprus","Kolossi, Cyprus",manual_triage_followup,,,,,,,,,,,,,,,,unresolved,TRUE,"Overpass error: HTTPSConnectionPool(host='overpass-api.de', port=443): Read timed out. (read timeout=60); GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Kolossi&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_aris_limassol_d501bdb4,Aris Limassol,Aris Limassol,Cypriot First Division,Cyprus,Kolossi,Alphamega Stadium,https://en.wikipedia.org/wiki/Aris_Limassol_FC,https://www.wikidata.org/wiki/Q367788,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,1,34.693194,32.939278,Aris Limassol FC,"Alphamega Stadium, Kolossi, Cyprus","Aris Limassol, Kolossi, Cyprus","Kolossi, Cyprus",manual_triage_followup,,,,,,,,,,,,,,,,unresolved,TRUE,"Overpass error: HTTPSConnectionPool(host='overpass-api.de', port=443): Read timed out. (read timeout=60); GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Kolossi&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_arsenal_93d10937,Arsenal,Arsenal,Premier League,United Kingdom,London Borough of Islington,Emirates Stadium,https://en.wikipedia.org/wiki/Arsenal_F.C.,https://www.wikidata.org/wiki/Q9617,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,16,51.555,-0.108333333,Arsenal F.C.,"Emirates Stadium, London Borough of Islington, United Kingdom","Arsenal, London Borough of Islington, United Kingdom","London Borough of Islington, United Kingdom",manual_triage_followup,51.555,-0.10833333,https://en.wikipedia.org/wiki/Arsenal_F.C.,,,,,,,51.555,-0.10833333,wikipedia_page_coordinates,https://en.wikipedia.org/wiki/Arsenal_F.C.,wikipedia_page,,resolved,FALSE,"GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=London+Borough+of+Islington&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_as_far_8343a091,AS Far,AS Far,Botola Pro,Morocco,Rabat,Prince Moulay Abdellah Stadium,https://en.wikipedia.org/wiki/AS_FAR_(basketball),https://www.wikidata.org/wiki/Q112061599,candidate_no_coordinates,manual_club_metadata_reviewed_triage,1,,,AS FAR (basketball),"Prince Moulay Abdellah Stadium, Rabat, Morocco","AS Far, Rabat, Morocco","Rabat, Morocco",missing_coordinates,,,,,,,,,,,,,,,,unresolved,TRUE,"Overpass error: HTTPSConnectionPool(host='overpass-api.de', port=443): Read timed out. (read timeout=60); GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Rabat&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_as_roma_2ecbf69f,AS Roma,AS Roma,Serie A,Italy,Rome,Stadio Olimpico,https://en.wikipedia.org/wiki/AS_Roma_(women),https://www.wikidata.org/wiki/Q56084793,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,6,41.841111,12.47,AS Roma (women),"Stadio Olimpico, Rome, Italy","AS Roma, Rome, Italy","Rome, Italy",manual_triage_followup,,,,,,,,,,,,,,,,unresolved,TRUE,"GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Rome&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_aston_villa_2b918477,Aston Villa,Aston Villa,Premier League,United Kingdom,Birmingham,Villa Park,https://en.wikipedia.org/wiki/Aston_Villa_F.C.,https://www.wikidata.org/wiki/Q18711,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,10,52.50916667,-1.884722222,Aston Villa F.C.,"Villa Park, Birmingham, United Kingdom","Aston Villa, Birmingham, United Kingdom","Birmingham, United Kingdom",manual_triage_followup,,,,,,,,,,,,,,,,unresolved,TRUE,"Overpass error: HTTPSConnectionPool(host='overpass-api.de', port=443): Read timed out. (read timeout=60); GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Birmingham&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_athletic_club_24c5af40,Athletic Club,Athletic Club,La Liga,Spain,Bilbao,San Mams Stadium,https://en.wikipedia.org/wiki/Athletic_Bilbao,https://www.wikidata.org/wiki/Q8687,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,4,43.264205,-2.949369,Athletic Bilbao,"San Mams Stadium, Bilbao, Spain","Athletic Club, Bilbao, Spain","Bilbao, Spain",manual_triage_followup,43.26416667,-2.94936111,https://en.wikipedia.org/wiki/Athletic_Bilbao,,,,,,,43.26416667,-2.94936111,wikipedia_page_coordinates,https://en.wikipedia.org/wiki/Athletic_Bilbao,wikipedia_page,,resolved,FALSE,"GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Bilbao&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_athletico_paranaense_2178bb1a,Athletico Paranaense,Athletico Paranaense,Campeonato Brasileiro Srie A,Brazil,Curitiba,Arena da Baixada,https://en.wikipedia.org/wiki/Club_Athletico_Paranaense,https://www.wikidata.org/wiki/Q506832,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,1,-25.448333,-49.276944,Club Athletico Paranaense,"Arena da Baixada, Curitiba, Brazil","Athletico Paranaense, Curitiba, Brazil","Curitiba, Brazil",manual_triage_followup,,,,,,,,,,,,,,,,unresolved,TRUE,"Overpass error: HTTPSConnectionPool(host='overpass-api.de', port=443): Read timed out. (read timeout=60); GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Curitiba&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_atlas_292eeed6,Atlas,Atlas,Liga MX,Mexico,Guadalajara,Estadio Jalisco,https://en.wikipedia.org/wiki/Atlas_(star),https://www.wikidata.org/wiki/Q13427,candidate_no_coordinates,manual_club_metadata_reviewed_triage,1,,,Atlas (star),"Estadio Jalisco, Guadalajara, Mexico","Atlas, Guadalajara, Mexico","Guadalajara, Mexico",missing_coordinates,,,,,,,,,,,,,,,,unresolved,TRUE,"GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Guadalajara&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_atletico_madrid_9b17a9e6,Atletico Madrid,Atletico Madrid,La Liga,Spain,Madrid,Metropolitano Stadium,https://en.wikipedia.org/wiki/Atl%C3%A9tico_Madrid,https://www.wikidata.org/wiki/Q8701,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,12,40.436111,-3.599444,Atlético Madrid,"Metropolitano Stadium, Madrid, Spain","Atletico Madrid, Madrid, Spain","Madrid, Spain",manual_triage_followup,,,,,,,,,,,,,,,,unresolved,TRUE,"Overpass error: HTTPSConnectionPool(host='overpass-api.de', port=443): Read timed out. (read timeout=60); GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Madrid&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_atletico_nacional_4666103f,Atltico Nacional,Atletico Nacional,Liga DIMAYOR,Colombia,Medelln,Atanasio Girardot Stadium,https://en.wikipedia.org/wiki/Atl%C3%A9tico_Nacional,https://www.wikidata.org/wiki/Q332605,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,1,6.2568,-75.590172,Atlético Nacional,"Atanasio Girardot Stadium, Medelln, Colombia","Atltico Nacional, Medelln, Colombia","Medelln, Colombia",manual_triage_followup,,,,,,,,,,,,,,,,unresolved,TRUE,"GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Medell%C2%92n&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_atromitos_ea5a8225,Atromitos,Atromitos,Super League Greece,Greece,Peristeri,Peristeri Stadium,https://en.wikipedia.org/wiki/Atromitos_F.C.,https://www.wikidata.org/wiki/Q757754,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,1,38.004858,23.689756,Atromitos F.C.,"Peristeri Stadium, Peristeri, Greece","Atromitos, Peristeri, Greece","Peristeri, Greece",manual_triage_followup,,,,,,,,,,,,,,,,unresolved,TRUE,"Overpass error: HTTPSConnectionPool(host='overpass-api.de', port=443): Read timed out. (read timeout=60); GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Peristeri&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_auckland_fc_a034ca43,Auckland FC,Auckland FC,A-League Men,New Zealand,Auckland,Mount Smart Stadium,https://en.wikipedia.org/wiki/Auckland_FC,https://www.wikidata.org/wiki/Q123717355,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,5,-36.91833333,174.8125,Auckland FC,"Mount Smart Stadium, Auckland, New Zealand","Auckland FC, Auckland, New Zealand","Auckland, New Zealand",manual_triage_followup,,,,,,,,,,,,,,,,unresolved,TRUE,"GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Auckland&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_az_alkmaar_6ec3c79a,AZ Alkmaar,AZ Alkmaar,Eredivisie,Netherlands,Alkmaar,AFAS Stadion,https://en.wikipedia.org/wiki/AZ_Alkmaar,https://www.wikidata.org/wiki/Q191264,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,1,52.6125,4.741667,AZ Alkmaar,"AFAS Stadion, Alkmaar, Netherlands","AZ Alkmaar, Alkmaar, Netherlands","Alkmaar, Netherlands",manual_triage_followup,,,,,,,,,,,,,,,,unresolved,TRUE,"Overpass error: HTTPSConnectionPool(host='overpass-api.de', port=443): Read timed out. (read timeout=60); GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Alkmaar&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_bayer_leverkusen_39ddc43b,Bayer Leverkusen,Bayer Leverkusen,Bundesliga,Germany,Leverkusen,BayArena,https://en.wikipedia.org/wiki/Bayer_04_Leverkusen,https://www.wikidata.org/wiki/Q104761,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,7,51.03825556,7.002205555,Bayer 04 Leverkusen,"BayArena, Leverkusen, Germany","Bayer Leverkusen, Leverkusen, Germany","Leverkusen, Germany",manual_triage_followup,,,,,,,,,,,,,,,,unresolved,TRUE,"GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Leverkusen&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_bayern_munich_e963c2ea,Bayern Munich,Bayern Munich,Bundesliga,Germany,Munich,Allianz Arena,https://en.wikipedia.org/wiki/FC_Bayern_Munich,https://www.wikidata.org/wiki/Q15789,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,17,48.218775,11.62475278,FC Bayern Munich,"Allianz Arena, Munich, Germany","Bayern Munich, Munich, Germany","Munich, Germany",manual_triage_followup,48.10194444,11.57277778,https://en.wikipedia.org/wiki/FC_Bayern_Munich,,,,,,,48.10194444,11.57277778,wikipedia_page_coordinates,https://en.wikipedia.org/wiki/FC_Bayern_Munich,wikipedia_page,,resolved,FALSE,"GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Munich&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_benfica_5d914960,Benfica,Benfica,Primeira Liga,Portugal,Lisbon,Estdio da Luz,https://en.wikipedia.org/wiki/S.L._Benfica,https://www.wikidata.org/wiki/Q131499,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,8,38.75277778,-9.184722222,S.L. Benfica,"Estdio da Luz, Lisbon, Portugal","Benfica, Lisbon, Portugal","Lisbon, Portugal",manual_triage_followup,,,,,,,,,,,,,,,,unresolved,TRUE,"Overpass error: HTTPSConnectionPool(host='overpass-api.de', port=443): Read timed out. (read timeout=60); GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Lisbon&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_beveren_04c54466,Beveren,Beveren,Belgian Pro League,Belgium,Beveren,Freethiel Stadion,,https://www.wikidata.org/wiki/Q34833264,candidate_coords_need_review,manual_club_metadata_reviewed_triage,1,59.4675,8.97688,,"Freethiel Stadion, Beveren, Belgium","Beveren, Beveren, Belgium","Beveren, Belgium",high_review,,,,,,,,,,,,,,,,unresolved,TRUE,"GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Beveren&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_birmingham_city_b5dc6570,Birmingham City,Birmingham City,EFL Championship,England,Birmingham,St Andrew's,https://en.wikipedia.org/wiki/Birmingham_City_F.C.,https://www.wikidata.org/wiki/Q19444,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,1,52.47570278,-1.868188888,Birmingham City F.C.,"St Andrew's, Birmingham, England","Birmingham City, Birmingham, England","Birmingham, England",manual_triage_followup,,,,,,,,,,,,,,,,unresolved,TRUE,"GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Birmingham&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
c_boca_juniors_6bfb0da4,Boca Juniors,Boca Juniors,Primera Divisin de Argentina,Argentina,Buenos Aires,La Bombonera,https://en.wikipedia.org/wiki/Boca_Juniors,https://www.wikidata.org/wiki/Q170703,candidate_stadium_coords_needs_spotcheck,manual_club_metadata_reviewed_triage,1,-34.62955556,-58.35958333,Boca Juniors,"La Bombonera, Buenos Aires, Argentina","Boca Juniors, Buenos Aires, Argentina","Buenos Aires, Argentina",manual_triage_followup,,,,,,,,,,,,,,,,unresolved,TRUE,"Overpass error: HTTPSConnectionPool(host='overpass-api.de', port=443): Read timed out. (read timeout=60); GeoNames error: HTTPSConnectionPool(host='api.geonames.org', port=443): Max retries exceeded with url: /searchJSON?q=Buenos+Aires&country=&maxRows=1&style=FULL&username=torqueda (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'api.geonames.org'. (_ssl.c:1081)"")))"
