club_id,club_name,club_name_ascii,qid,search_query,search_rank,search_label,search_description,wikidata_id,detail_status,wikidata_url,wikidata_label,wikidata_description,instance_of,country,league,stadium_wikidata_id,stadium,city,stadium_lat,stadium_lon,club_lat,club_lon,wikipedia_url,candidate_score
c_agf_aarhus_255f8d4c,AGF Aarhus,AGF Aarhus,Q301431,AGF Aarhus,1,Aarhus Gymnastikforening,"association football club in Aarhus, Denmark",Q301431,ok,https://www.wikidata.org/wiki/Q301431,Aarhus Gymnastikforening,"association football club in Aarhus, Denmark",association football club,Denmark,Danish Superliga,Q1961383,Ceres Park & Arena,Aarhus Municipality,56.131944,10.196389,,,https://en.wikipedia.org/wiki/Aarhus_Gymnastikforening,88
c_agf_aarhus_255f8d4c,AGF Aarhus,AGF Aarhus,Q19282721,AGF Aarhus,2,AGF Aarhus,,Q19282721,ok,https://www.wikidata.org/wiki/Q19282721,Q19282721,,sports club,Denmark,,,,,,,,,,78
c_agf_aarhus_255f8d4c,AGF Aarhus,AGF Aarhus,Q2756739,AGF Aarhus,3,Aarhus GF Håndbold,Danish handball club,Q2756739,ok,https://www.wikidata.org/wiki/Q2756739,Aarhus GF Håndbold,Danish handball club,handball team,Denmark,Danish Men's Handball League,,,,,,,,https://en.wikipedia.org/wiki/Aarhus_H%C3%A5ndbold,44
c_agmk_a616cb6f,AGMK,AGMK,Q770528,AGMK,4,FC AGMK,association football club in Uzbekistan,Q770528,ok,https://www.wikidata.org/wiki/Q770528,FC AGMK,association football club in Uzbekistan,association football club,Uzbekistan,Uzbekistan Super League,Q5927465,AGMK Stadium,Olmaliq,40.845429,69.600019,,,https://en.wikipedia.org/wiki/FC_AGMK,100
c_agmk_a616cb6f,AGMK,AGMK,Q114835905,AGMK,8,AGMK-W,"Football Club of Tashkent Region, Uzbekistan",Q114835905,ok,https://www.wikidata.org/wiki/Q114835905,Q114835905,"Football Club of Tashkent Region, Uzbekistan",women's association football club,Uzbekistan,,,,,,,,,,73
c_agmk_a616cb6f,AGMK,AGMK,Q55660140,AGMK,10,AGMK,Wikimedia disambiguation page,Q55660140,ok,https://www.wikidata.org/wiki/Q55660140,AGMK,Wikimedia disambiguation page,Wikimedia disambiguation page,,,,,,,,,,,70
c_agmk_a616cb6f,AGMK,AGMK,Q114835903,AGMK,7,AGMK II-W,"Womens Football Club of Tashkent Region, Uzbekistan",Q114835903,ok,https://www.wikidata.org/wiki/Q114835903,Q114835903,"Womens Football Club of Tashkent Region, Uzbekistan",women's association football club,Uzbekistan,,,,,,,,,,66
c_agmk_a616cb6f,AGMK,AGMK,Q55663860,AGMK,6,Metallurg Stadium (Olmaliq),football stadium in Uzbekistan,Q55663860,ok,https://www.wikidata.org/wiki/Q55663860,Metallurg Stadium (Olmaliq),football stadium in Uzbekistan,association football venue,Uzbekistan,,,,,,,40.846168,69.612712,https://en.wikipedia.org/wiki/AGMK_Stadium,50
c_agmk_a616cb6f,AGMK,AGMK,Q5927465,AGMK,3,AGMK Stadium,football stadium in Uzbekistan,Q5927465,ok,https://www.wikidata.org/wiki/Q5927465,AGMK Stadium,football stadium in Uzbekistan,stadium,Uzbekistan,,,,,,,40.845429,69.600019,,49
c_agmk_a616cb6f,AGMK,AGMK,Q115861789,AGMK,9,AGMK futzal klubi,"Futsal club of Tashkent Region, Uzbekistan",Q115861789,ok,https://www.wikidata.org/wiki/Q115861789,Q115861789,"Futsal club of Tashkent Region, Uzbekistan",,,,,,,,,,,,32
c_agmk_a616cb6f,AGMK,AGMK,Q54748699,AGMK,5,AGMK1-9T7,cell line,Q54748699,ok,https://www.wikidata.org/wiki/Q54748699,AGMK1-9T7,cell line,cell line,,,,,,,,,,,31
c_agmk_a616cb6f,AGMK,AGMK,Q56078751,AGMK,1,tetratricopeptide repeat protein MXAN_RS23615,microbial gene found in Myxococcus xanthus DK 1622,Q56078751,ok,https://www.wikidata.org/wiki/Q56078751,tetratricopeptide repeat protein MXAN_RS23615,microbial gene found in Myxococcus xanthus DK 1622,gene,,,,,,,,,,,11
c_agmk_a616cb6f,AGMK,AGMK,Q56109235,AGMK,2,Tetratricopeptide repeat protein MXAN_RS23615,microbial protein found in Myxococcus xanthus DK 1622,Q56109235,ok,https://www.wikidata.org/wiki/Q56109235,Tetratricopeptide repeat protein MXAN_RS23615,microbial protein found in Myxococcus xanthus DK 1622,protein,,,,,,,,,,,10
c_aik_9fa4ead4,AIK,AIK,Q2363882,AIK,1,AIK,"sports club in Solna, Sweden",Q2363882,ok,https://www.wikidata.org/wiki/Q2363882,AIK,"sports club in Solna, Sweden",sports club,Sweden,,,,,,,,,https://en.wikipedia.org/wiki/AIK,100
c_aik_9fa4ead4,AIK,AIK,Q221602,AIK,3,AIK Fotboll,"association football club in Solna, Sweden",Q221602,ok,https://www.wikidata.org/wiki/Q221602,AIK Fotboll,"association football club in Solna, Sweden",association football club,Sweden,Allsvenskan,Q1138684,Strawberry Arena,Solna Municipality,59.3725,18.0,,,https://en.wikipedia.org/wiki/AIK_Fotboll,89
c_aik_9fa4ead4,AIK,AIK,Q59583,AIK,2,AIK IF,"ice hockey club in Solna, Sweden",Q59583,ok,https://www.wikidata.org/wiki/Q59583,AIK IF,"ice hockey club in Solna, Sweden",ice hockey team,Sweden,,,,,,,,,https://en.wikipedia.org/wiki/AIK_IF,56
c_aik_9fa4ead4,AIK,AIK,Q10723105,AIK,8,Aiken,family name,Q10723105,ok,https://www.wikidata.org/wiki/Q10723105,Aiken,family name,family name,,,,,,,,,,https://en.wikipedia.org/wiki/Aiken_(surname),39
c_aik_9fa4ead4,AIK,AIK,Q16147822,AIK,9,Aikawa,family name,Q16147822,ok,https://www.wikidata.org/wiki/Q16147822,Aikawa,family name,family name,,,,,,,,,,https://en.wikipedia.org/wiki/Aikawa_(surname),35
c_aik_9fa4ead4,AIK,AIK,Q404887,AIK,4,Aiken,"city in South Carolina, United States",Q404887,ok,https://www.wikidata.org/wiki/Q404887,Aiken,"city in South Carolina, United States",city in the United States,United States,,,,,,,33.549444444,-81.720555555,"https://en.wikipedia.org/wiki/Aiken,_South_Carolina",30
c_aik_9fa4ead4,AIK,AIK,Q14905704,AIK,7,AURKA,protein-coding gene in the species Homo sapiens,Q14905704,ok,https://www.wikidata.org/wiki/Q14905704,AURKA,protein-coding gene in the species Homo sapiens,gene,,,,,,,,,,https://en.wikipedia.org/wiki/Aurora_kinase_A,28
c_aik_9fa4ead4,AIK,AIK,Q4193471,AIK,6,Aikmel,"district in East Lombok Regency, West Nusa Tenggara Province, Indonesia",Q4193471,ok,https://www.wikidata.org/wiki/Q4193471,Aikmel,"district in East Lombok Regency, West Nusa Tenggara Province, Indonesia",kecamatan,Indonesia,,,,,,,-8.57437907,116.519908447,,19
c_aik_9fa4ead4,AIK,AIK,Q8916509,AIK,10,Aika,Japanese AV idol (born 1990),Q8916509,ok,https://www.wikidata.org/wiki/Q8916509,Aika,Japanese AV idol (born 1990),human,,,,,,,,,,,19
c_aik_9fa4ead4,AIK,AIK,Q27710745,AIK,5,Duodecim,Finnish medical journal,Q27710745,ok,https://www.wikidata.org/wiki/Q27710745,Duodecim,Finnish medical journal,magazine,,,,,,,,,,,11
c_aj_auxerre_5c7942ef,AJ Auxerre,AJ Auxerre,Q182876,AJ Auxerre,1,AJ Auxerre,"football club based in Auxerre, France",Q182876,ok,https://www.wikidata.org/wiki/Q182876,AJ Auxerre,"football club based in Auxerre, France",association football club,France,Ligue 1,Q1347183,Stade de l'Abbé-Deschamps,Auxerre,47.78672,3.58871,,,https://en.wikipedia.org/wiki/AJ_Auxerre,100
c_aj_auxerre_5c7942ef,AJ Auxerre,AJ Auxerre,Q134693288,AJ Auxerre,3,AJ Auxerre,"women's football club in Auxerre, France",Q134693288,ok,https://www.wikidata.org/wiki/Q134693288,AJ Auxerre,"women's football club in Auxerre, France",association football club,France,,,,,,,,,https://en.wikipedia.org/wiki/AJ_Auxerre_(women),100
c_aj_auxerre_5c7942ef,AJ Auxerre,AJ Auxerre,Q109500431,AJ Auxerre,2,AJ Auxerre II,second team of AJ Auxerre,Q109500431,ok,https://www.wikidata.org/wiki/Q109500431,AJ Auxerre II,second team of AJ Auxerre,reserve team,France,,,,,,,,,,60
c_aj_auxerre_5c7942ef,AJ Auxerre,AJ Auxerre,Q123737016,AJ Auxerre,9,AJ Auxerre vs Football Bourg-en-Bresse Péronnas 01,2016 association football match,Q123737016,ok,https://www.wikidata.org/wiki/Q123737016,AJ Auxerre vs Football Bourg-en-Bresse Péronnas 01,2016 association football match,association football club match,France,,,,,,,,,,52
c_aj_auxerre_5c7942ef,AJ Auxerre,AJ Auxerre,Q131839609,AJ Auxerre,5,"AJ Auxerre v US Concarneau, 17 May 2024",,Q131839609,ok,https://www.wikidata.org/wiki/Q131839609,"AJ Auxerre v US Concarneau, 17 May 2024",,association football club match,France,,,,,,,,,,44
c_aj_auxerre_5c7942ef,AJ Auxerre,AJ Auxerre,Q123553540,AJ Auxerre,7,"AJ Auxerre v Paris Saint-Germain FC, 22 October 2006",2006 association football match,Q123553540,ok,https://www.wikidata.org/wiki/Q123553540,"AJ Auxerre v Paris Saint-Germain FC, 22 October 2006",2006 association football match,association football match,France,,,,,,,,,,44
c_aj_auxerre_5c7942ef,AJ Auxerre,AJ Auxerre,Q123737015,AJ Auxerre,6,"AJ Auxerre - AS Saint-Étienne, 25 Mar 2006",,Q123737015,ok,https://www.wikidata.org/wiki/Q123737015,"AJ Auxerre - AS Saint-Étienne, 25 Mar 2006",,association football club match,France,,,,,,,,,,42
c_aj_auxerre_5c7942ef,AJ Auxerre,AJ Auxerre,Q131928569,AJ Auxerre,8,"AJ Auxerre v AS Saint-Étienne, 24 January 2025",,Q131928569,ok,https://www.wikidata.org/wiki/Q131928569,"AJ Auxerre v AS Saint-Étienne, 24 January 2025",,association football club match,France,,,,,,,,,,38
c_aj_auxerre_5c7942ef,AJ Auxerre,AJ Auxerre,Q123737019,AJ Auxerre,4,"AJ Auxerre v Arsenal FC, 2 October 2002",,Q123737019,ok,https://www.wikidata.org/wiki/Q123737019,"AJ Auxerre v Arsenal FC, 2 October 2002",,association football match,France,,,,,,,,,,36
c_aj_auxerre_5c7942ef,AJ Auxerre,AJ Auxerre,Q123737017,AJ Auxerre,10,"AJ Auxerre v Paris Saint-Germain FC, 7 August 1997",,Q123737017,ok,https://www.wikidata.org/wiki/Q123737017,"AJ Auxerre v Paris Saint-Germain FC, 7 August 1997",,association football match,France,,,,,,,,,,28
c_ajax_955fab76,Ajax,Ajax,Q4652033,Ajax football club,1,AJAX Football Club,Australian rules football club,Q4652033,ok,https://www.wikidata.org/wiki/Q4652033,AJAX Football Club,Australian rules football club,Australian rules football club,Australia,,,,,,,,,https://en.wikipedia.org/wiki/AJAX_Football_Club,100
c_ajax_955fab76,Ajax,Ajax,Q81888,Ajax,2,AFC Ajax,Dutch association football team,Q81888,ok,https://www.wikidata.org/wiki/Q81888,AFC Ajax,Dutch association football team,association football club,Netherlands,Eredivisie,Q207109,Johan Cruyff Arena,Amsterdam,52.314166666,4.941944444,,,https://en.wikipedia.org/wiki/AFC_Ajax,100
c_ajax_955fab76,Ajax,Ajax,Q134471,Ajax,1,AJAX,group of interrelated Web development techniques,Q134471,ok,https://www.wikidata.org/wiki/Q134471,AJAX,group of interrelated Web development techniques,acronym,,,,,,,,,,https://en.wikipedia.org/wiki/Ajax_(programming),82
c_ajax_955fab76,Ajax,Ajax,Q4699589,Ajax,3,Ajax,undefeated racehorse,Q4699589,ok,https://www.wikidata.org/wiki/Q4699589,Ajax,undefeated racehorse,horse,,,,,,,,,,https://en.wikipedia.org/wiki/Ajax_(horse),80
c_ajax_955fab76,Ajax,Ajax,Q25302467,Ajax,6,Ajax,French 64-gun ship of the line launched in 1779,Q25302467,ok,https://www.wikidata.org/wiki/Q25302467,Ajax,French 64-gun ship of the line launched in 1779,ship of the line,,,,,,,,,,https://en.wikipedia.org/wiki/French_ship_Ajax_(1779),77
c_ajax_955fab76,Ajax,Ajax,Q412301,Ajax,9,Ajax,1930 Redoutable-class submarine,Q412301,ok,https://www.wikidata.org/wiki/Q412301,Ajax,1930 Redoutable-class submarine,attack submarine,France,,,,,,,,,https://en.wikipedia.org/wiki/French_submarine_Ajax,75
c_ajax_955fab76,Ajax,Ajax,Q37571838,Ajax,4,Ajax,family name,Q37571838,ok,https://www.wikidata.org/wiki/Q37571838,Ajax,family name,family name,,,,,,,,,,,74
c_ajax_955fab76,Ajax,Ajax,Q87141153,Ajax,5,Ajax,genus of plants,Q87141153,ok,https://www.wikidata.org/wiki/Q87141153,Ajax,genus of plants,taxon,,,,,,,,,,,73
c_ajax_955fab76,Ajax,Ajax,Q386567,Ajax,7,Ajax,"town in Durham Region, Ontario, Canada",Q386567,ok,https://www.wikidata.org/wiki/Q386567,Ajax,"town in Durham Region, Ontario, Canada",town,Canada,,,,,,,43.858333333,-79.036388888,"https://en.wikipedia.org/wiki/Ajax,_Ontario",63
c_ajax_955fab76,Ajax,Ajax,Q2806269,Ajax football club,2,AFC Ajax in European football,Dutch club in the football competition,Q2806269,ok,https://www.wikidata.org/wiki/Q2806269,AFC Ajax in European football,Dutch club in the football competition,Wikimedia list article,Netherlands,,,,,,,,,https://en.wikipedia.org/wiki/AFC_Ajax_in_international_football,38
c_ajax_955fab76,Ajax,Ajax,Q172725,Ajax,8,Ajax the Great,son of Telamon in Greek mythology,Q172725,ok,https://www.wikidata.org/wiki/Q172725,Ajax the Great,son of Telamon in Greek mythology,mythological Greek character,,,,,,,,,,https://en.wikipedia.org/wiki/Ajax_the_Great,25
c_ajax_955fab76,Ajax,Ajax,Q242319,Ajax,10,Ajax the Lesser,"mythological Greek character, son of Oileus",Q242319,ok,https://www.wikidata.org/wiki/Q242319,Ajax the Lesser,"mythological Greek character, son of Oileus",mythological Greek character,,,,,,,,,,https://en.wikipedia.org/wiki/Ajax_the_Lesser,24
c_akron_tolyatti_7891723e,Akron Tolyatti,Akron Tolyatti,Q65124755,Akron Tolyatti,1,FC Akron Tolyatti,Russian football club,Q65124755,ok,https://www.wikidata.org/wiki/Q65124755,FC Akron Tolyatti,Russian football club,association football club,Russia,Russian Premier League,Q4439099,Samara Arena,Samara,53.277534,50.23769,,,https://en.wikipedia.org/wiki/FC_Akron_Tolyatti,100
c_al_ahli_c686fb82,Al-Ahli Saudi FC,Al-Ahli Saudi FC,Q44441,Al-Ahli Saudi FC,1,Al Ahli FC,"football Club in Jeddah, Saudi Arabia",Q44441,ok,https://www.wikidata.org/wiki/Q44441,Al Ahli FC,"football Club in Jeddah, Saudi Arabia",association football club,Saudi Arabia,Saudi Pro League,Q6411211,King Abdullah Sports City,Jeddah,21.762627,39.165096,,,https://en.wikipedia.org/wiki/Al-Ahli_Saudi_FC,100
c_al_ahli_c686fb82,Al-Ahli Saudi FC,Al-Ahli Saudi FC,Q114566875,Al-Ahli Saudi FC,2,Al-Ahli Saudi FC (women),Saudi women's football club,Q114566875,ok,https://www.wikidata.org/wiki/Q114566875,Al-Ahli Saudi FC (women),Saudi women's football club,association football club,Saudi Arabia,,,,,,,,,https://en.wikipedia.org/wiki/Al-Ahli_Saudi_FC_(women),85
c_al_ahli_c686fb82,Al-Ahli Saudi FC,Al-Ahli Saudi FC,Q125497650,Al-Ahli Saudi FC,3,Al-Ahli Saudi FC - Al Nassr rivalry,,Q125497650,ok,https://www.wikidata.org/wiki/Q125497650,Al-Ahli Saudi FC - Al Nassr rivalry,,association football derby,Saudi Arabia,,,,,,,,,,44
c_al_ahly_d8f224e8,Al Ahly SC,Al Ahly SC,Q223566,Al Ahly SC,1,Al Ahly SC,"association football club in Cairo, Egypt",Q223566,ok,https://www.wikidata.org/wiki/Q223566,Al Ahly SC,"association football club in Cairo, Egypt",association football club,Egypt,Egyptian Premier League,Q430815,Al Salam Stadium,Cairo Governorate,30.1745,31.435,,,https://en.wikipedia.org/wiki/Al_Ahly_SC,100
c_al_ahly_d8f224e8,Al Ahly SC,Al Ahly SC,Q112723259,Al Ahly SC,4,Al Ahly SC,multisportclub in Egypt,Q112723259,ok,https://www.wikidata.org/wiki/Q112723259,Al Ahly SC,multisportclub in Egypt,sports club,Egypt,,,,,,,,,,100
c_al_ahly_d8f224e8,Al Ahly SC,Al Ahly SC,Q28162724,Al Ahly,4,Al Ahly,Egyptian table tennis team,Q28162724,ok,https://www.wikidata.org/wiki/Q28162724,Al Ahly,Egyptian table tennis team,sports club,,,,,,,,,,https://en.wikipedia.org/wiki/Al_Ahly_(table_tennis),100
c_al_ahly_d8f224e8,Al Ahly SC,Al Ahly SC,Q28162766,Al Ahly,10,Al Ahly,Egyptian water polo team,Q28162766,ok,https://www.wikidata.org/wiki/Q28162766,Al Ahly,Egyptian water polo team,sports club,,,,,,,,,,https://en.wikipedia.org/wiki/Al_Ahly_(water_polo),100
c_al_ahly_d8f224e8,Al Ahly SC,Al Ahly SC,Q166724,Al Ahly SC,3,Al Ahly SC (Benghazi),association football club,Q166724,ok,https://www.wikidata.org/wiki/Q166724,Al Ahly SC (Benghazi),association football club,association football club,Libya,Libyan Premier League,Q1848787,Benghazi International Stadium,Benghazi,32.1018,20.0724,,,https://en.wikipedia.org/wiki/Al_Ahly_SC_(Benghazi),97
c_al_ahly_d8f224e8,Al Ahly SC,Al Ahly SC,Q12194188,Al Ahly SC,2,Al Ahly SC,Egyptian volleyball club,Q12194188,ok,https://www.wikidata.org/wiki/Q12194188,Al Ahly SC,Egyptian volleyball club,volleyball team,Egypt,,,,,,,,,https://en.wikipedia.org/wiki/Al_Ahly_(men%27s_volleyball),96
c_al_ahly_d8f224e8,Al Ahly SC,Al Ahly SC,Q4703449,Al Ahly,2,Al Ahly,Egyptian basketball club,Q4703449,ok,https://www.wikidata.org/wiki/Q4703449,Al Ahly,Egyptian basketball club,basketball team,Egypt,,,,,,,,,https://en.wikipedia.org/wiki/Al_Ahly_(basketball),96
c_al_ahly_d8f224e8,Al Ahly SC,Al Ahly SC,Q1932104,Al Ahly SC,6,Al AHLI TRIPOLI SC,Libyan football club,Q1932104,ok,https://www.wikidata.org/wiki/Q1932104,Al AHLI TRIPOLI SC,Libyan football club,association football club,Libya,Libyan Premier League,Q1511121,Stadium Salto International,Tripoli,32.859869,13.135878,,,https://en.wikipedia.org/wiki/Al_Ahli_SC_(Tripoli),92
c_al_ahly_d8f224e8,Al Ahly SC,Al Ahly SC,Q108365939,Al Ahly,7,Al Ahly,Egyptian Roller hockey team,Q108365939,ok,https://www.wikidata.org/wiki/Q108365939,Al Ahly,Egyptian Roller hockey team,,,,,,,,,,,https://en.wikipedia.org/wiki/Al_Ahly_(roller_hockey),91
c_al_ahly_d8f224e8,Al Ahly SC,Al Ahly SC,Q618522,Al Ahly,9,Al-Ahly Shendi,Sudanese association football club,Q618522,ok,https://www.wikidata.org/wiki/Q618522,Al-Ahly Shendi,Sudanese association football club,association football club,Sudan,Sudani Premier League,,,,,,,,https://en.wikipedia.org/wiki/Al_Ahly_Shendi_Club,72
c_al_ahly_d8f224e8,Al Ahly SC,Al Ahly SC,Q109910851,Al Ahly SC,8,Al Ahli Club (Merowe),Sudanese football club,Q109910851,ok,https://www.wikidata.org/wiki/Q109910851,Al Ahli Club (Merowe),Sudanese football club,association football club,Sudan,Sudani Premier League,,,,,,,,https://en.wikipedia.org/wiki/Al_Ahli_Club_(Merowe),68
c_al_ahly_d8f224e8,Al Ahly SC,Al Ahly SC,Q2829290,Al Ahly,6,Al Ahly Handball,Egyptian handball team,Q2829290,ok,https://www.wikidata.org/wiki/Q2829290,Al Ahly Handball,Egyptian handball team,handball team,Egypt,,,,,,,,,https://en.wikipedia.org/wiki/Al_Ahly_(handball),49
c_al_ahly_d8f224e8,Al Ahly SC,Al Ahly SC,Q4702161,Al Ahly,8,Al-Ahly (Benghazi) Men's Basketball Team,"basketball team in Benghazi, Libya",Q4702161,ok,https://www.wikidata.org/wiki/Q4702161,Al-Ahly (Benghazi) Men's Basketball Team,"basketball team in Benghazi, Libya",basketball team,Libya,,,,,,,,,https://en.wikipedia.org/wiki/Al_Ahly_Ly_(basketball),34
c_al_ahly_d8f224e8,Al Ahly SC,Al Ahly SC,Q55603467,Al Ahly SC,5,Al Ahly SC kit history,,Q55603467,ok,https://www.wikidata.org/wiki/Q55603467,Al Ahly SC kit history,,,,,,,,,,,,https://en.wikipedia.org/wiki/Al_Ahly_SC_kit_history,32
c_al_ahly_d8f224e8,Al Ahly SC,Al Ahly SC,Q55639138,Al Ahly SC,9,Al Ahly SC Stadium,Stadium in Egypt,Q55639138,ok,https://www.wikidata.org/wiki/Q55639138,Al Ahly SC Stadium,Stadium in Egypt,stadium,Egypt,,,,,,,,,,29
c_al_ahly_d8f224e8,Al Ahly SC,Al Ahly SC,Q105972606,Al Ahly SC,10,Al Ahly SC in international football,Wikimedia list article,Q105972606,ok,https://www.wikidata.org/wiki/Q105972606,Al Ahly SC in international football,Wikimedia list article,Wikimedia list article,,,,,,,,,,https://en.wikipedia.org/wiki/Al_Ahly_SC_in_international_football,21
c_al_ain_c5137584,Al Ain FC,Al Ain FC,Q812720,Al Ain FC,1,Al Ain FC,Emirati association football club,Q812720,ok,https://www.wikidata.org/wiki/Q812720,Al Ain FC,Emirati association football club,association football club,United Arab Emirates,UAE Pro League,Q15646927,Hazza bin Zayed Stadium,Al Ain,24.2456,55.7166,,,https://en.wikipedia.org/wiki/Al_Ain_FC,100
c_al_ain_c5137584,Al Ain FC,Al Ain FC,Q23773622,Al Ain FC,2,Al-Ain FC,"is a Saudi Arabian professional association football club based in, Al Bahah.",Q23773622,ok,https://www.wikidata.org/wiki/Q23773622,Al-Ain FC,"is a Saudi Arabian professional association football club based in, Al Bahah.",association football club,Saudi Arabia,Saudi The first Division,,,,,,20.08063889,41.52283333,https://en.wikipedia.org/wiki/Al-Ain_FC_(Saudi_Arabia),100
