club_id,wikidata_id,club_name,club_name_ascii,country,league,city,stadium,club_lat,club_lon,club_source_url,geo_source,manual_review_flag,notes,Unnamed: 14,Unnamed: 15,Unnamed: 16,player_count,candidate_score,search_query,search_rank,search_label,search_description,wikidata_url,wikidata_label,wikidata_description,instance_of,stadium_wikidata_id,stadium_lat,stadium_lon,wikipedia_url,detail_status,match_status,review_reason,coordinate_basis,geo_source_url,proposed_club_lat,proposed_club_lon,approved_wikidata_id,approved_stadium,approved_lat,approved_lon,approved_geo_source_url,manual_notes
c_al_riyadh_679deb94,Q2655899,Al-Riyadh,Al-Riyadh,Saudi Arabia,Saudi Pro League,Riyadh Province,Prince Turki bin Abdul Aziz Stadium,,,,,TRUE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,100,Al-Riyadh football club,1,Al-Riyadh SC,association football club in Saudi Arabia,https://www.wikidata.org/wiki/Q2655899,Al-Riyadh SC,association football club in Saudi Arabia,association football club,Q85794527,24.647414,46.550372,https://en.wikipedia.org/wiki/Al-Riyadh_SC,ok,candidate_stadium_coords_needs_spotcheck,"Good candidate with stadium coordinates, but ambiguity threshold was not fully met.",wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q85794527,24.647414,46.550372,,,,,,
c_al_sailiaya_6158b2fd,,Al-Sailiaya,Al-Sailiaya,,,,,,,,,TRUE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,,,,,,,,,,,,,,,no_wikidata_candidates_found,No Wikidata candidates returned from search variants. Manual match required.,,,,,,,,,,
c_al_shamal_91835f7b,Q812760,Al-Shamal SC,Al-Shamal SC,Qatar,Qatar Stars League 2,Al Shamal,Al-Shamal SC Stadium,,,,,TRUE,Step 5 manual review canonical rename from 'Al Shamal' to 'Al-Shamal SC'. Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,100,Al-Shamal SC,2,Al-Shamal Sports Club,association football club,https://www.wikidata.org/wiki/Q812760,Al-Shamal Sports Club,association football club,association football club,Q4703223,26.118028,51.221028,https://en.wikipedia.org/wiki/Al-Shamal_SC,ok,candidate_stadium_coords_needs_spotcheck,"Good candidate with stadium coordinates, but ambiguity threshold was not fully met.",wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q4703223,26.118028,51.221028,,,,,,
c_al_shorta_03f6bef7,Q286289,Al-Shorta SC,Al-Shorta SC,Syria,Syrian Premier League,Damascus,Abbasiyyin Stadium,,,,,TRUE,Step 5 manual review canonical rename from 'Al-Shorta' to 'Al-Shorta SC'. Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,5,100,Al-Shorta SC,1,Al-Shorta SC,"association football club based in Damascus, Syria",https://www.wikidata.org/wiki/Q286289,Al-Shorta SC,"association football club based in Damascus, Syria",association football club,Q306006,33.52286,36.32004,https://en.wikipedia.org/wiki/Al-Shorta_SC_(Syria),ok,candidate_stadium_coords_needs_spotcheck,"Good candidate with stadium coordinates, but ambiguity threshold was not fully met.",wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q306006,33.52286,36.32004,,,,,,
c_al_talaba_856167fb,Q310830,Al-Talaba,Al-Talaba,Iraq,Iraq Stars League,Baghdad,Al Talaba Stadium,,,,,FALSE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,2,100,Al-Talaba,1,Talaba SC,association football club,https://www.wikidata.org/wiki/Q310830,Talaba SC,association football club,association football club,Q2649596,33.386796,44.392694,https://en.wikipedia.org/wiki/Al-Talaba_SC,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q2649596,33.386796,44.392694,,,,,,
c_al_wehdat_2cc29034,Q285649,Al-Wehdat SC,Al-Wehdat SC,Jordan,Jordan Premier League,Amman,King Abdullah Stadium,,,,,TRUE,Step 5 manual review canonical rename from 'Al-Wehdat' to 'Al-Wehdat SC'. Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,2,100,Al-Wehdat SC,1,Al-Wehdat SC,association football club,https://www.wikidata.org/wiki/Q285649,Al-Wehdat SC,association football club,association football club,Q3269933,31.92749977,35.95305634,https://en.wikipedia.org/wiki/Al-Wehdat_SC,ok,candidate_stadium_coords_needs_spotcheck,"Good candidate with stadium coordinates, but ambiguity threshold was not fully met.",wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q3269933,31.92749977,35.95305634,,,,,,
c_al_zawraa_7bba0fc0,Q284668,Al-Zawraa,Al-Zawraa,Iraq,Iraq Stars League,Baghdad,Al-Zawraa Stadium,,,,,FALSE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,4,100,Al-Zawraa,1,Al-Zawra'a SC,association football club,https://www.wikidata.org/wiki/Q284668,Al-Zawra'a SC,association football club,association football club,Q4119771,33.344244,44.368173,https://en.wikipedia.org/wiki/Al-Zawraa_SC,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q4119771,33.344244,44.368173,,,,,,
c_alanyaspor_661d3784,Q1636019,Alanyaspor,Alanyaspor,Turkey,Süper Lig,Alanya,Alanya Oba Stadium,,,,,FALSE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,100,Alanyaspor,1,Alanyaspor,professional association football club based in Turkey,https://www.wikidata.org/wiki/Q1636019,Alanyaspor,professional association football club based in Turkey,association football club,Q12808383,36.5626,32.0791,https://en.wikipedia.org/wiki/Alanyaspor,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q12808383,36.5626,32.0791,,,,,,
c_albirex_niigata_cab00434,Q383358,Albirex Niigata,Albirex Niigata,Japan,J1 League,Chūō-ku,Denka Big Swan Stadium,,,,,TRUE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,100,Albirex Niigata,1,Albirex Niigata,Japanese football club,https://www.wikidata.org/wiki/Q383358,Albirex Niigata,Japanese football club,association football club,Q494749,37.8825,139.059166666,https://en.wikipedia.org/wiki/Albirex_Niigata,ok,candidate_stadium_coords_needs_spotcheck,"Good candidate with stadium coordinates, but ambiguity threshold was not fully met.",wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q494749,37.8825,139.059166666,,,,,,
c_almere_11b3096f,Q653119,Almere,Almere,Netherlands,Eerste Divisie,Almere,Yanmar Stadion,,,,,FALSE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,100,Almere,2,Almere City FC,association football club,https://www.wikidata.org/wiki/Q653119,Almere City FC,association football club,association football club,Q255387,52.394444,5.240556,https://en.wikipedia.org/wiki/Almere_City_FC,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q255387,52.394444,5.240556,,,,,,
c_anderlecht_b0025a96,Q187528,Anderlecht,Anderlecht,Belgium,Belgian Pro League,Anderlecht,Lotto Park,,,,,FALSE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,2,100,Anderlecht football club,1,R.S.C. Anderlecht,Belgian association football club,https://www.wikidata.org/wiki/Q187528,R.S.C. Anderlecht,Belgian association football club,association football club,Q262326,50.834167,4.298333,https://en.wikipedia.org/wiki/RSC_Anderlecht,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q262326,50.834167,4.298333,,,,,,
c_angers_df67ea45,Q845137,Angers,Angers,France,Ligue 1,Angers,Stade Raymond Kopa,,,,,FALSE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,100,Angers,2,Angers SCO,French football club,https://www.wikidata.org/wiki/Q845137,Angers SCO,French football club,association football club,Q387213,47.45905,-0.53163,https://en.wikipedia.org/wiki/Angers_SCO,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q387213,47.45905,-0.53163,,,,,,
c_antwerp_7961b08d,Q732002,Antwerp,Antwerp,Belgium,Belgian Pro League,Antwerp,Stadion Broodstraat,,,,,FALSE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,96,Antwerp,10,Royal Antwerp F.C.,association football club in Belgium,https://www.wikidata.org/wiki/Q732002,Royal Antwerp F.C.,association football club in Belgium,association football club,Q7596290,51.2327,4.471575,https://en.wikipedia.org/wiki/Royal_Antwerp_FC,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q7596290,51.2327,4.471575,,,,,,
c_apoel_nicosia_af3c6796,Q16329903,Apoel Nicosia,Apoel Nicosia,Cyprus,,,,,,,,TRUE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,100,Apoel Nicosia,1,APOEL Nicosia,multi-sports club in Cyprus,https://www.wikidata.org/wiki/Q16329903,APOEL Nicosia,multi-sports club in Cyprus,multisports club,,,,https://en.wikipedia.org/wiki/APOEL_Nicosia,ok,candidate_no_coordinates,"Candidate found, but no usable stadium or club coordinates were found.",,,,,,,,,,
c_apollon_limassol_b6137677,Q428047,Apollon Limassol,Apollon Limassol,Cyprus,Cypriot First Division,Kolossi,Limassol Arena,,,,,TRUE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,100,Apollon Limassol,1,Apollon Limassol FC,"men's association football team in Limassol, Cyprus",https://www.wikidata.org/wiki/Q428047,Apollon Limassol FC,"men's association football team in Limassol, Cyprus",association football club,Q60417957,34.693194,32.939278,https://en.wikipedia.org/wiki/Apollon_Limassol_FC,ok,candidate_stadium_coords_needs_spotcheck,"Good candidate with stadium coordinates, but ambiguity threshold was not fully met.",wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q60417957,34.693194,32.939278,,,,,,
c_aris_limassol_d501bdb4,Q367788,Aris Limassol,Aris Limassol,Cyprus,Cypriot First Division,Kolossi,Limassol Arena,,,,,TRUE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,100,Aris Limassol,1,Aris Limassol F.C.,"professional association football club based in Limassol, Cyprus",https://www.wikidata.org/wiki/Q367788,Aris Limassol F.C.,"professional association football club based in Limassol, Cyprus",association football club,Q60417957,34.693194,32.939278,https://en.wikipedia.org/wiki/Aris_Limassol_FC,ok,candidate_stadium_coords_needs_spotcheck,"Good candidate with stadium coordinates, but ambiguity threshold was not fully met.",wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q60417957,34.693194,32.939278,,,,,,
c_arsenal_93d10937,Q9617,Arsenal,Arsenal,United Kingdom,Premier League,London Borough of Islington,Emirates Stadium,,,,,TRUE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,16,100,Arsenal,1,Arsenal F.C.,"association football club in London, England",https://www.wikidata.org/wiki/Q9617,Arsenal F.C.,"association football club in London, England",association football club,Q163995,51.555,-0.108333333,https://en.wikipedia.org/wiki/Arsenal_F.C.,ok,candidate_stadium_coords_needs_spotcheck,"Good candidate with stadium coordinates, but ambiguity threshold was not fully met.",wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q163995,51.555,-0.108333333,,,,,,
c_as_far_8343a091,Q112061599,AS Far,AS Far,Morocco,,,,,,,,TRUE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,95,AS Far,3,AS FAR,"basketball team in Salé / Rabat, Morocco",https://www.wikidata.org/wiki/Q112061599,AS FAR,"basketball team in Salé / Rabat, Morocco",basketball team,,,,https://en.wikipedia.org/wiki/AS_FAR_(basketball),ok,candidate_no_coordinates,"Candidate found, but no usable stadium or club coordinates were found.",,,,,,,,,,
c_as_monaco_6b2106c8,Q180305,AS Monaco,AS Monaco,Monaco,Ligue 1,Fontvieille,Stade Louis II,,,,,FALSE,Merged aliases/source variants: AS Monaco; Monaco. Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,6,100,AS Monaco,1,AS Monaco FC,association football club in Monaco,https://www.wikidata.org/wiki/Q180305,AS Monaco FC,association football club in Monaco,association football club,Q318851,43.727778,7.415556,https://en.wikipedia.org/wiki/AS_Monaco_FC,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q318851,43.727778,7.415556,,,,,,
c_as_roma_2ecbf69f,Q56084793,AS Roma,AS Roma,Italy,Serie A,Rome,Stadio Tre Fontane,,,,,TRUE,Merged aliases/source variants: AS Roma; Roma. Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,6,100,AS Roma,1,A.S. Roma Women,professional Italian women's football club,https://www.wikidata.org/wiki/Q56084793,A.S. Roma Women,professional Italian women's football club,women's association football club,Q3496273,41.841111,12.47,https://en.wikipedia.org/wiki/AS_Roma_(women),ok,candidate_stadium_coords_needs_spotcheck,"Good candidate with stadium coordinates, but ambiguity threshold was not fully met.",wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q3496273,41.841111,12.47,,,,,,
c_astana_f8b0106f,Q779698,Astana,Astana,Kazakhstan,Kazakhstan Premier League,Astana,Astana Arena,,,,,FALSE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,100,Astana football club,1,FC Astana,association football club in Kazakhstan,https://www.wikidata.org/wiki/Q779698,FC Astana,association football club in Kazakhstan,association football club,Q746559,51.1082,71.4026,https://en.wikipedia.org/wiki/FC_Astana,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q746559,51.1082,71.4026,,,,,,
c_aston_villa_2b918477,Q18711,Aston Villa,Aston Villa,United Kingdom,Premier League,Birmingham,Villa Park,,,,,TRUE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,10,100,Aston Villa,1,Aston Villa F.C.,"association football club in Birmingham, England",https://www.wikidata.org/wiki/Q18711,Aston Villa F.C.,"association football club in Birmingham, England",association football club,Q175339,52.509166666,-1.884722222,https://en.wikipedia.org/wiki/Aston_Villa_F.C.,ok,candidate_stadium_coords_needs_spotcheck,"Good candidate with stadium coordinates, but ambiguity threshold was not fully met.",wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q175339,52.509166666,-1.884722222,,,,,,
c_atalanta_f8d83567,Q1886,Atalanta,Atalanta,Italy,Q15804,Bergamo,Stadio Atleti Azzurri d'Italia,,,,,FALSE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,7,100,Atalanta,3,Atalanta BC,"association football club in Bergamo, Italy",https://www.wikidata.org/wiki/Q1886,Atalanta BC,"association football club in Bergamo, Italy",association football club,Q780526,45.708889,9.680833,https://en.wikipedia.org/wiki/Atalanta_BC,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q780526,45.708889,9.680833,,,,,,
c_athletic_club_24c5af40,Q8687,Athletic Club,Athletic Club,Spain,La Liga,Bilbao,San Mamés Stadium,,,,,TRUE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,4,100,Athletic,1,Athletic Club,"Spanish association football team from Bilbao, Spain",https://www.wikidata.org/wiki/Q8687,Athletic Club,"Spanish association football team from Bilbao, Spain",association football club,Q182864,43.264205,-2.949369,https://en.wikipedia.org/wiki/Athletic_Bilbao,ok,candidate_stadium_coords_needs_spotcheck,"Good candidate with stadium coordinates, but ambiguity threshold was not fully met.",wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q182864,43.264205,-2.949369,,,,,,
c_athletico_paranaense_2178bb1a,Q506832,Athletico Paranaense,Athletico Paranaense,Brazil,Campeonato Brasileiro Série A,Curitiba,Arena da Baixada,,,,,TRUE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,100,Athletico Paranaense,1,Club Athletico Paranaense,association football club in Brazil,https://www.wikidata.org/wiki/Q506832,Club Athletico Paranaense,association football club in Brazil,association football club,Q606803,-25.448333,-49.276944,https://en.wikipedia.org/wiki/Club_Athletico_Paranaense,ok,candidate_stadium_coords_needs_spotcheck,"Good candidate with stadium coordinates, but ambiguity threshold was not fully met.",wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q606803,-25.448333,-49.276944,,,,,,
c_atlanta_united_43563fa4,Q16836317,Atlanta United,Atlanta United,United States,Major League Soccer,Atlanta,Mercedes-Benz Stadium,,,,,FALSE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,2,100,Atlanta United,1,Atlanta United FC,American professional soccer club based in Atlanta,https://www.wikidata.org/wiki/Q16836317,Atlanta United FC,American professional soccer club based in Atlanta,association football club,Q7007552,33.755277777,-84.400833333,https://en.wikipedia.org/wiki/Atlanta_United_FC,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q7007552,33.755277777,-84.400833333,,,,,,
c_atlas_292eeed6,Q13427,Atlas,Atlas,,,,,,,,,TRUE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,80,Atlas,3,Atlas,triple star system,https://www.wikidata.org/wiki/Q13427,Atlas,triple star system,variable star,,,,https://en.wikipedia.org/wiki/Atlas_(star),ok,candidate_no_coordinates,"Candidate found, but no usable stadium or club coordinates were found.",,,,,,,,,,
c_atletico_madrid_9b17a9e6,Q8701,Atletico Madrid,Atletico Madrid,Spain,La Liga,Madrid,Metropolitano Stadium,,,,,TRUE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,12,100,Atletico Madrid,1,Atlético Madrid,Spanish professional football club in Madrid,https://www.wikidata.org/wiki/Q8701,Atlético Madrid,Spanish professional football club in Madrid,association football club,Q1369687,40.436111,-3.599444,https://en.wikipedia.org/wiki/Atl%C3%A9tico_Madrid,ok,candidate_stadium_coords_needs_spotcheck,"Good candidate with stadium coordinates, but ambiguity threshold was not fully met.",wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q1369687,40.436111,-3.599444,,,,,,
c_atletico_mineiro_a8379d4f,Q270995,Atletico Mineiro,Atletico Mineiro,Brazil,Campeonato Brasileiro Série A,Belo Horizonte,Arena MRV,,,,,FALSE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,4,100,Atletico Mineiro,1,Clube Atlético Mineiro,"association football club in Belo Horizonte, Brazil",https://www.wikidata.org/wiki/Q270995,Clube Atlético Mineiro,"association football club in Belo Horizonte, Brazil",association football club,Q97177489,-19.930555555,-44.016111111,https://en.wikipedia.org/wiki/Clube_Atl%C3%A9tico_Mineiro,ok,auto_candidate_high_stadium_coords,,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q97177489,-19.930555555,-44.016111111,,,,,,
c_atletico_nacional_4666103f,Q332605,Atlético Nacional,Atletico Nacional,Colombia,Categoría Primera A,,Estadio Atanasio Girardot,6.253611111,-75.594444444,,,TRUE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,100,Atlético Nacional,1,Atlético Nacional,Colombian association football club,https://www.wikidata.org/wiki/Q332605,Atlético Nacional,Colombian association football club,association football club,Q6156079,6.2568,-75.590172,https://en.wikipedia.org/wiki/Atl%C3%A9tico_Nacional,ok,candidate_stadium_coords_needs_spotcheck,"Good candidate with stadium coordinates, but ambiguity threshold was not fully met.",wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q6156079,6.2568,-75.590172,,,,,,
c_atromitos_ea5a8225,Q757754,Atromitos,Atromitos,Greece,Super League Greece,Municipality of Peristeri,Peristeri Stadium,,,,,TRUE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,1,100,Atromitos,1,Atromitos F.C.,Association football club in Greece,https://www.wikidata.org/wiki/Q757754,Atromitos F.C.,Association football club in Greece,association football club,Q3499490,38.004858,23.689756,https://en.wikipedia.org/wiki/Atromitos_F.C.,ok,candidate_stadium_coords_needs_spotcheck,"Good candidate with stadium coordinates, but ambiguity threshold was not fully met.",wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q3499490,38.004858,23.689756,,,,,,
c_auckland_fc_a034ca43,Q123717355,Auckland FC,Auckland FC,New Zealand,A-League Men,Auckland Region,Mount Smart Stadium,,,,,TRUE,Wikidata/league/city/stadium pending Step 5b/Step 6.,,,,5,100,Auckland FC,1,Auckland FC,"football club based in Auckland, New Zealand",https://www.wikidata.org/wiki/Q123717355,Auckland FC,"football club based in Auckland, New Zealand",association football club,Q1426996,-36.918333333,174.8125,https://en.wikipedia.org/wiki/Auckland_FC,ok,candidate_stadium_coords_needs_spotcheck,"Good candidate with stadium coordinates, but ambiguity threshold was not fully met.",wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q1426996,-36.918333333,174.8125,,,,,,
