city_key,country,city,preferred_city_query,review_status,review_priority,source_row_count,club_names,stadiums,primary_stadium_context_query,primary_club_context_query,trusted_stadium_hint_coord_count,existing_club_coord_centroid_lat,existing_club_coord_centroid_lon,existing_coordinate_basis_values,existing_coordinate_source_urls,data_quality_flags,review_notes
japan__hiroshima__1938549e,Japan,Hiroshima,"Hiroshima, Japan",ready_for_geocoding_with_local_hints,medium,1,Sanfrecce Hiroshima,Edion Peace Wing Hiroshima,"Edion Peace Wing Hiroshima, Hiroshima, Japan","Sanfrecce Hiroshima, Hiroshima, Japan",1,34.44077800,132.39425000,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q1366020,,Trusted stadium-based coordinates are available as local hints only; confirm true city coordinates from a city-level source.
japan__kashima-ibaraki__23d62e9e,Japan,"Kashima, Ibaraki","Kashima, Ibaraki, Japan",ready_for_geocoding_with_local_hints,medium,1,Kashima Antlers,Kashima Soccer Stadium,"Kashima Soccer Stadium, Kashima, Ibaraki, Japan","Kashima Antlers, Kashima, Ibaraki, Japan",1,35.99174400,140.64052500,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q494769,,Trusted stadium-based coordinates are available as local hints only; confirm true city coordinates from a city-level source.
japan__machida__c9ff6e9e,Japan,Machida,"Machida, Japan",ready_for_geocoding_with_local_hints,medium,1,Machida Zelvia,Machida Athletic Stadium,"Machida Athletic Stadium, Machida, Japan","Machida Zelvia, Machida, Japan",1,35.59250000,139.43888900,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q6723564,,Trusted stadium-based coordinates are available as local hints only; confirm true city coordinates from a city-level source.
japan__niigata__2b37e024,Japan,Niigata,"Niigata, Japan",ready_for_geocoding_with_local_hints,medium,1,Albirex Niigata,Denka Big Swan Stadium,"Denka Big Swan Stadium, Niigata, Japan","Albirex Niigata, Niigata, Japan",1,37.88250000,139.05916670,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q494749,,Trusted stadium-based coordinates are available as local hints only; confirm true city coordinates from a city-level source.
jordan__irbid__f5b0aa53,Jordan,Irbid,"Irbid, Jordan",ready_for_geocoding_with_local_hints,medium,1,Al-Hussein SC (Irbid),Al-Hassan Stadium,"Al-Hassan Stadium, Irbid, Jordan","Al-Hussein SC (Irbid), Irbid, Jordan",1,32.53750000,35.86027800,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q4117207,,Trusted stadium-based coordinates are available as local hints only; confirm true city coordinates from a city-level source.
kazakhstan__astana__3054a1f0,Kazakhstan,Astana,"Astana, Kazakhstan",ready_for_geocoding_with_local_hints,medium,1,Astana,Astana Arena,"Astana Arena, Astana, Kazakhstan","Astana, Astana, Kazakhstan",1,51.10820000,71.40260000,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q746559,,Trusted stadium-based coordinates are available as local hints only; confirm true city coordinates from a city-level source.
malaysia__kuala-nerus__f6df275b,Malaysia,Kuala Nerus,"Kuala Nerus, Malaysia",ready_for_geocoding_with_local_hints,medium,1,Terengganu FC,Sultan Mizan Zainal Abidin Stadium,"Sultan Mizan Zainal Abidin Stadium, Kuala Nerus, Malaysia","Terengganu FC, Kuala Nerus, Malaysia",1,5.37277778,103.10638890,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q5927628,,Trusted stadium-based coordinates are available as local hints only; confirm true city coordinates from a city-level source.
malaysia__petaling-jaya__3adc603d,Malaysia,Petaling Jaya,"Petaling Jaya, Malaysia",ready_for_geocoding_with_local_hints,medium,1,Selangor F.C.,Petaling Jaya Stadium,"Petaling Jaya Stadium, Petaling Jaya, Malaysia","Selangor F.C., Petaling Jaya, Malaysia",1,3.08225000,101.54494400,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q1651698,,Trusted stadium-based coordinates are available as local hints only; confirm true city coordinates from a city-level source.
mexico__ciudad-universitaria__5b9c5f0d,Mexico,Ciudad Universitaria,"Ciudad Universitaria, Mexico",ready_for_geocoding_with_local_hints,medium,1,Pumas UNAM,Universitary Olympic Stadium,"Universitary Olympic Stadium, Ciudad Universitaria, Mexico","Pumas UNAM, Ciudad Universitaria, Mexico",1,19.33192800,-99.19210600,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q767558,,Trusted stadium-based coordinates are available as local hints only; confirm true city coordinates from a city-level source.
mexico__coyoacan__d2b533fd,Mexico,Coyoacán,"Coyoacán, Mexico",ready_for_geocoding_with_local_hints,medium,1,Club América,Estadio Azteca,"Estadio Azteca, Coyoacán, Mexico","Club América, Coyoacán, Mexico",1,19.30305556,-99.15055556,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q320454,,Trusted stadium-based coordinates are available as local hints only; confirm true city coordinates from a city-level source.
mexico__mexico-city__c5288fab,Mexico,Mexico City,"Mexico City, Mexico",ready_for_geocoding_with_local_hints,medium,1,Cruz Azul,Estadio Azteca,"Estadio Azteca, Mexico City, Mexico","Cruz Azul, Mexico City, Mexico",1,19.30305556,-99.15055556,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q320454,,Trusted stadium-based coordinates are available as local hints only; confirm true city coordinates from a city-level source.
mexico__pachuca__6c122437,Mexico,Pachuca,"Pachuca, Mexico",ready_for_geocoding_with_local_hints,medium,1,Pachuca,Estadio Hidalgo,"Estadio Hidalgo, Pachuca, Mexico","Pachuca, Pachuca, Mexico",1,20.10514400,-98.75611400,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q1369255,,Trusted stadium-based coordinates are available as local hints only; confirm true city coordinates from a city-level source.
mexico__san-nicolas-de-los-garza__dc2c5f3b,Mexico,San Nicolás de los Garza,"San Nicolás de los Garza, Mexico",ready_for_geocoding_with_local_hints,medium,1,Tigres UANL,Estadio Universitario (UANL),"Estadio Universitario (UANL), San Nicolás de los Garza, Mexico","Tigres UANL, San Nicolás de los Garza, Mexico",1,25.72280556,-100.31205560,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q771800,,Trusted stadium-based coordinates are available as local hints only; confirm true city coordinates from a city-level source.
mexico__tijuana__1a4dc2ce,Mexico,Tijuana,"Tijuana, Mexico",ready_for_geocoding_with_local_hints,medium,1,Club Tijuana,Estadio Caliente,"Estadio Caliente, Tijuana, Mexico","Club Tijuana, Tijuana, Mexico",1,32.50606700,-116.99309200,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q2706196,,Trusted stadium-based coordinates are available as local hints only; confirm true city coordinates from a city-level source.
mexico__toluca-de-lerdo__b5359dac,Mexico,Toluca de Lerdo,"Toluca de Lerdo, Mexico",ready_for_geocoding_with_local_hints,medium,1,Toluca,Nemesio Díez Stadium,"Nemesio Díez Stadium, Toluca de Lerdo, Mexico","Toluca, Toluca de Lerdo, Mexico",1,19.28728600,-99.66679400,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q604859,,Trusted stadium-based coordinates are available as local hints only; confirm true city coordinates from a city-level source.
mexico__torreon__89bf20d5,Mexico,Torreón,"Torreón, Mexico",ready_for_geocoding_with_local_hints,medium,1,Santos Laguna,Estadio Corona,"Estadio Corona, Torreón, Mexico","Santos Laguna, Torreón, Mexico",1,25.63040000,-103.38000000,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q7703799,,Trusted stadium-based coordinates are available as local hints only; confirm true city coordinates from a city-level source.
monaco__fontvieille__33b697ea,Monaco,Fontvieille,"Fontvieille, Monaco",ready_for_geocoding_with_local_hints,medium,1,AS Monaco,Stade Louis II,"Stade Louis II, Fontvieille, Monaco","AS Monaco, Fontvieille, Monaco",1,43.72777800,7.41555600,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q318851,,Trusted stadium-based coordinates are available as local hints only; confirm true city coordinates from a city-level source.
morocco__casablanca__ac36f955,Morocco,Casablanca,"Casablanca, Morocco",ready_for_geocoding_with_local_hints,medium,1,Raja CA,Stade Mohammed V,"Stade Mohammed V, Casablanca, Morocco","Raja CA, Casablanca, Morocco",1,33.58286700,-7.64681700,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q1783824,,Trusted stadium-based coordinates are available as local hints only; confirm true city coordinates from a city-level source.
netherlands__alkmaar__7d0de1f0,Netherlands,Alkmaar,"Alkmaar, Netherlands",ready_for_geocoding_with_local_hints,medium,1,AZ Alkmaar,AFAS Stadion,"AFAS Stadion, Alkmaar, Netherlands","AZ Alkmaar, Alkmaar, Netherlands",1,52.61250000,4.74166700,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q291590,,Trusted stadium-based coordinates are available as local hints only; confirm true city coordinates from a city-level source.
netherlands__almelo__1e93ed32,Netherlands,Almelo,"Almelo, Netherlands",ready_for_geocoding_with_local_hints,medium,1,Heracles Almelo,Asito Stadion,"Asito Stadion, Almelo, Netherlands","Heracles Almelo, Almelo, Netherlands",1,52.33861100,6.64972200,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q11969,,Trusted stadium-based coordinates are available as local hints only; confirm true city coordinates from a city-level source.
netherlands__almere__06da8b29,Netherlands,Almere,"Almere, Netherlands",ready_for_geocoding_with_local_hints,medium,1,Almere,Yanmar Stadion,"Yanmar Stadion, Almere, Netherlands","Almere, Almere, Netherlands",1,52.39444400,5.24055600,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q255387,,Trusted stadium-based coordinates are available as local hints only; confirm true city coordinates from a city-level source.
netherlands__eindhoven__fc78510b,Netherlands,Eindhoven,"Eindhoven, Netherlands",ready_for_geocoding_with_local_hints,medium,1,PSV Eindhoven,Philips Stadion,"Philips Stadion, Eindhoven, Netherlands","PSV Eindhoven, Eindhoven, Netherlands",1,51.44170000,5.46740000,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q500972,,Trusted stadium-based coordinates are available as local hints only; confirm true city coordinates from a city-level source.
netherlands__enschede__463c3b9b,Netherlands,Enschede,"Enschede, Netherlands",ready_for_geocoding_with_local_hints,medium,1,FC Twente,De Grolsch Veste,"De Grolsch Veste, Enschede, Netherlands","FC Twente, Enschede, Netherlands",1,52.23666667,6.83750000,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q727389,,Trusted stadium-based coordinates are available as local hints only; confirm true city coordinates from a city-level source.
netherlands__nijmegen__91e4de62,Netherlands,Nijmegen,"Nijmegen, Netherlands",ready_for_geocoding_with_local_hints,medium,1,NEC Nijmegen,Stadion de Goffert,"Stadion de Goffert, Nijmegen, Netherlands","NEC Nijmegen, Nijmegen, Netherlands",1,51.82250000,5.83666700,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q720983,,Trusted stadium-based coordinates are available as local hints only; confirm true city coordinates from a city-level source.
netherlands__utrecht__9da54053,Netherlands,Utrecht,"Utrecht, Netherlands",ready_for_geocoding_with_local_hints,medium,1,FC Utrecht,Stadion Galgenwaard,"Stadion Galgenwaard, Utrecht, Netherlands","FC Utrecht, Utrecht, Netherlands",1,52.07833333,5.14583333,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q1675996,,Trusted stadium-based coordinates are available as local hints only; confirm true city coordinates from a city-level source.
netherlands__velsen-zuid__4f8ee408,Netherlands,Velsen-Zuid,"Velsen-Zuid, Netherlands",ready_for_geocoding_with_local_hints,medium,1,SC Telstar,BUKO Stadion,"BUKO Stadion, Velsen-Zuid, Netherlands","SC Telstar, Velsen-Zuid, Netherlands",1,52.45500000,4.63500000,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q1851894,,Trusted stadium-based coordinates are available as local hints only; confirm true city coordinates from a city-level source.
netherlands__venlo__416b3dcd,Netherlands,Venlo,"Venlo, Netherlands",ready_for_geocoding_with_local_hints,medium,1,VVV-Venlo,De Koel,"De Koel, Venlo, Netherlands","VVV-Venlo, Venlo, Netherlands",1,51.35194400,6.17972200,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q2262017,,Trusted stadium-based coordinates are available as local hints only; confirm true city coordinates from a city-level source.
netherlands__waalwijk__f233e085,Netherlands,Waalwijk,"Waalwijk, Netherlands",ready_for_geocoding_with_local_hints,medium,1,RKC Waalwijk,Mandemakers Stadion,"Mandemakers Stadion, Waalwijk, Netherlands","RKC Waalwijk, Waalwijk, Netherlands",1,51.68694400,5.08861100,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q942073,,Trusted stadium-based coordinates are available as local hints only; confirm true city coordinates from a city-level source.
netherlands__zwolle__f950d1cb,Netherlands,Zwolle,"Zwolle, Netherlands",ready_for_geocoding_with_local_hints,medium,1,PEC Zwolle,MAC3PARK stadion,"MAC3PARK stadion, Zwolle, Netherlands","PEC Zwolle, Zwolle, Netherlands",1,52.51729200,6.12191100,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q1141104,,Trusted stadium-based coordinates are available as local hints only; confirm true city coordinates from a city-level source.
new-zealand__auckland__aed45b02,New Zealand,Auckland,"Auckland, New Zealand",ready_for_geocoding_with_local_hints,medium,1,Auckland FC,Mount Smart Stadium,"Mount Smart Stadium, Auckland, New Zealand","Auckland FC, Auckland, New Zealand",1,-36.91833333,174.81250000,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q1426996,,Trusted stadium-based coordinates are available as local hints only; confirm true city coordinates from a city-level source.
new-zealand__wellington__b50b38ec,New Zealand,Wellington,"Wellington, New Zealand",ready_for_geocoding_with_local_hints,medium,1,Wellington Phoenix FC,Wellington Regional Stadium,"Wellington Regional Stadium, Wellington, New Zealand","Wellington Phoenix FC, Wellington, New Zealand",1,-41.27305556,174.78583330,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q1348677,,Trusted stadium-based coordinates are available as local hints only; confirm true city coordinates from a city-level source.
norway__bod__9d74b3b0,Norway,Bodø,"Bodø, Norway",ready_for_geocoding_with_local_hints,medium,1,FK Bodø/Glimt,Aspmyra Stadion,"Aspmyra Stadion, Bodø, Norway","FK Bodø/Glimt, Bodø, Norway",1,67.27750000,14.38416667,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q376674,,Trusted stadium-based coordinates are available as local hints only; confirm true city coordinates from a city-level source.
norway__drammen__45056e6d,Norway,Drammen,"Drammen, Norway",ready_for_geocoding_with_local_hints,medium,1,Strømsgodset Toppfotball,Marienlyst Stadion,"Marienlyst Stadion, Drammen, Norway","Strømsgodset Toppfotball, Drammen, Norway",1,59.74570000,10.15660000,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q17779445,,Trusted stadium-based coordinates are available as local hints only; confirm true city coordinates from a city-level source.
norway__reknes__368635d1,Norway,Reknes,"Reknes, Norway",ready_for_geocoding_with_local_hints,medium,1,Molde,Aker Stadion,"Aker Stadion, Reknes, Norway","Molde, Reknes, Norway",1,62.73341000,7.14813000,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q417367,,Trusted stadium-based coordinates are available as local hints only; confirm true city coordinates from a city-level source.
norway__sarpsborg__c80bd075,Norway,Sarpsborg,"Sarpsborg, Norway",ready_for_geocoding_with_local_hints,medium,1,Sarpsborg 08,Sarpsborg Stadion,"Sarpsborg Stadion, Sarpsborg, Norway","Sarpsborg 08, Sarpsborg, Norway",1,59.28621700,11.09760800,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q1632929,,Trusted stadium-based coordinates are available as local hints only; confirm true city coordinates from a city-level source.
norway__stavanger__654e85ed,Norway,Stavanger,"Stavanger, Norway",ready_for_geocoding_with_local_hints,medium,1,Viking FK,Viking Stadion,"Viking Stadion, Stavanger, Norway","Viking FK, Stavanger, Norway",1,58.91461100,5.73044200,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q1417248,,Trusted stadium-based coordinates are available as local hints only; confirm true city coordinates from a city-level source.
panama__panama-city__897f9f0a,Panama,Panama City,"Panama City, Panama",ready_for_geocoding_with_local_hints,medium,1,Plaza Amador,Estadio Rommel Fernández,"Estadio Rommel Fernández, Panama City, Panama","Plaza Amador, Panama City, Panama",1,9.03583300,-79.46944400,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q1369622,,Trusted stadium-based coordinates are available as local hints only; confirm true city coordinates from a city-level source.
people-s-republic-of-china__hangzhou__338188dd,People's Republic of China,Hangzhou,"Hangzhou, People's Republic of China",ready_for_geocoding_with_local_hints,medium,1,Zhejiang FC,Huanglong Sports Center,"Huanglong Sports Center, Hangzhou, People's Republic of China","Zhejiang FC, Hangzhou, People's Republic of China",1,30.26830000,120.12900000,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q1302940,,Trusted stadium-based coordinates are available as local hints only; confirm true city coordinates from a city-level source.
poland__biaystok__f527bcde,Poland,Białystok,"Białystok, Poland",ready_for_geocoding_with_local_hints,medium,1,Jagiellonia Białystok,Stadion Miejski (Białystok),"Stadion Miejski (Białystok), Białystok, Poland","Jagiellonia Białystok, Białystok, Poland",1,53.10555600,23.14888900,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q2470765,,Trusted stadium-based coordinates are available as local hints only; confirm true city coordinates from a city-level source.
poland__krakow__d9bf2008,Poland,Kraków,"Kraków, Poland",ready_for_geocoding_with_local_hints,medium,1,KS Cracovia,Józef Piłsudski Cracovia Stadium,"Józef Piłsudski Cracovia Stadium, Kraków, Poland","KS Cracovia, Kraków, Poland",1,50.05805600,19.91972200,wikidata_home_venue_P115_to_stadium_P625,https://www.wikidata.org/wiki/Q738643,,Trusted stadium-based coordinates are available as local hints only; confirm true city coordinates from a city-level source.
