squad_entry_id,player_id,team,shirt_number,is_captain,squad_status,verified_at,official_roster_source_url,caps_pre_tournament,goals_pre_tournament,notes
se_wc2026_bel_69f6ed47,p_bel_diego_moreira_53146078,Belgium,19,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,3,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_bel_4cffb07c,p_bel_hans_vanaken_ad0966e2,Belgium,20,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,34,7,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_bel_f570c6ec,p_bel_timothy_castagne_7ff63792,Belgium,21,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,63,2,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_bel_d44c6397,p_bel_alexis_saelemaekers_687396dd,Belgium,22,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,24,2,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_bel_f0c0ebd1,p_bel_nicolas_raskin_05ba6412,Belgium,23,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,13,2,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_bel_91c23315,p_bel_amadou_onana_448ba4f1,Belgium,24,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,29,1,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_bel_cab7aac8,p_bel_nathan_ngoy_02cef402,Belgium,25,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,4,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_bel_a1d75028,p_bel_matias_fernandez_pardo_c2681da5,Belgium,26,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_bih_2646e879,p_bih_nikola_vasilj_4d665981,Bosnia-Herzegovina,1,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,26,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_bih_5b35e2b9,p_bih_nihad_mujakic_1dba0c25,Bosnia-Herzegovina,2,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,12,1,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_bih_2f61f13b,p_bih_dennis_hadzikadunic_de197585,Bosnia-Herzegovina,3,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,32,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_bih_196150c5,p_bih_tarik_muharemovic_f0fc52ce,Bosnia-Herzegovina,4,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,14,1,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_bih_caf10048,p_bih_sead_kolasinac_542b91f0,Bosnia-Herzegovina,5,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,65,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_bih_aac38a9e,p_bih_benjamin_tahirovic_62e71261,Bosnia-Herzegovina,6,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,28,2,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_bih_6e2adcfd,p_bih_amar_dedic_d2964e27,Bosnia-Herzegovina,7,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,28,1,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_bih_51136fdd,p_bih_armin_gigovic_28dd1773,Bosnia-Herzegovina,8,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,20,1,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_bih_6a6bed41,p_bih_samed_bazdar_08b5f2c0,Bosnia-Herzegovina,9,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,13,1,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_bih_484ef086,p_bih_ermedin_demirovic_0fb96d18,Bosnia-Herzegovina,10,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,40,4,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_bih_5ccf95fc,p_bih_edin_dzeko_ddafdfa5,Bosnia-Herzegovina,11,True,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,148,73,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_bih_facb09de,p_bih_ivan_basic_6c3d818c,Bosnia-Herzegovina,13,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,17,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_bih_4abfc15f,p_bih_ivan_sunjic_0494eba9,Bosnia-Herzegovina,14,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,11,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_bih_c3aeb7e8,p_bih_amar_memic_1ca20cc8,Bosnia-Herzegovina,15,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,13,1,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_bih_1e1e2e14,p_bih_amir_hadziahmetovic_6c02a767,Bosnia-Herzegovina,16,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,36,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_bih_2d9670ca,p_bih_dzenis_burnic_0a2873d0,Bosnia-Herzegovina,17,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,20,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_bih_87e7918e,p_bih_nikola_katic_79d7e039,Bosnia-Herzegovina,18,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,17,2,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_bih_8976d26d,p_bih_kerim_alajbegovic_2e3e66af,Bosnia-Herzegovina,19,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,10,1,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_bih_7d0435c1,p_bih_esmir_bajraktarevic_94f4ae47,Bosnia-Herzegovina,20,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,16,1,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_bih_de81f993,p_bih_stjepan_radeljic_882cc157,Bosnia-Herzegovina,21,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,5,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_bih_4081847b,p_bih_martin_zlomislic_93d55036,Bosnia-Herzegovina,22,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,3,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_bih_bf20cdbd,p_bih_haris_tabakovic_8ca24820,Bosnia-Herzegovina,23,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,10,4,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_bih_e2dcb017,p_bih_jovo_lukic_d8dde85e,Bosnia-Herzegovina,25,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,3,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_bih_2e7c9beb,p_bih_ermin_mahmic_f48e604f,Bosnia-Herzegovina,26,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_bra_e8587405,p_bra_alisson_94f708d4,Brazil,1,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,78,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_bra_2baf9e70,p_bra_gabriel_magalhaes_471513ea,Brazil,3,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,17,1,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_bra_68b1153a,p_bra_marquinhos_93871617,Brazil,4,True,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,105,7,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_bra_fbfb1d3a,p_bra_casemiro_156976fb,Brazil,5,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,86,9,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_bra_400b84a8,p_bra_alex_sandro_90bade89,Brazil,6,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,45,2,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_bra_1fcfb49d,p_bra_vinicius_junior_486c236d,Brazil,7,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,49,9,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_bra_0330e922,p_bra_bruno_guimaraes_722635a3,Brazil,8,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,43,3,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_bra_bd7ad489,p_bra_matheus_cunha_952533c7,Brazil,9,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,23,1,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_bra_2f82ecaf,p_bra_neymar_04b2152f,Brazil,10,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,128,79,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_bra_dc47d7bd,p_bra_raphinha_6616ffaa,Brazil,11,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,39,11,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_bra_ea88af25,p_bra_weverton_aa35a4b0,Brazil,12,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,11,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_bra_d5e9f49a,p_bra_bremer_d70621c1,Brazil,14,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,8,1,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_bra_74b5feab,p_bra_leo_pereira_341afa28,Brazil,15,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,4,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_bra_6592b33f,p_bra_douglas_santos_028abcb8,Brazil,16,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,7,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_bra_7a4fbf56,p_bra_fabinho_52c532e8,Brazil,17,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,33,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_bra_8bf1ea11,p_bra_danilo_santos_056f5396,Brazil,18,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,4,2,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_bra_f1f6c9e4,p_bra_endrick_7f3c1fc7,Brazil,19,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,17,4,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_bra_d2f63e2e,p_bra_lucas_paqueta_e5388113,Brazil,20,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,63,13,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_bra_b846de8e,p_bra_luiz_henrique_87e67c62,Brazil,21,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,15,2,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_bra_eac8d0bc,p_bra_gabriel_martinelli_a800c177,Brazil,22,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,23,4,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_bra_a4b0f6bb,p_bra_roger_ibanez_53f85355,Brazil,24,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,7,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_bra_5a870b2e,p_bra_igor_thiago_089a5794,Brazil,25,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,4,2,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_bra_ebe483b5,p_bra_rayan_a61beae6,Brazil,26,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2,1,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_bra_a4a6d906,p_bra_danilo_dad200cf,Brazil,13,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,70,1,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_bra_0863a576,p_bra_ederson_3f59700a,Brazil,23,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,32,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_can_21bde262,p_can_dayne_st_clair_14cffc0c,Canada,1,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,20,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_can_96f5f6a6,p_can_alistair_johnston_84f7235e,Canada,2,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,58,1,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_can_84d01231,p_can_alfie_jones_e79490ac,Canada,3,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,2,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_can_f4f2c8eb,p_can_luc_de_fougerolles_1b8770b0,Canada,4,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,13,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_can_bccb64b4,p_can_joel_waterman_3ae9b89f,Canada,5,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,17,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_can_38f720a1,p_can_mathieu_choiniere_4da94c88,Canada,6,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,23,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_can_98b68afd,p_can_stephen_eustaquio_0af0fe87,Canada,7,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,56,4,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_can_c07fe285,p_can_ismael_kone_30a50f55,Canada,8,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,40,4,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_can_9b8ba3bb,p_can_cyle_larin_5ee295d1,Canada,9,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,90,30,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_can_544e5a1d,p_can_jonathan_david_48d85738,Canada,10,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,77,39,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_can_a1393cdd,p_can_liam_millar_82289e83,Canada,11,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,41,1,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_can_88f9e6ca,p_can_tani_oluwaseyi_c5bc2390,Canada,12,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,24,2,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_can_78256475,p_can_derek_cornelius_7647ea16,Canada,13,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,44,1,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_can_6ce0b0c1,p_can_jacob_shaffelburg_600e8e1c,Canada,14,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,31,6,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_can_c8b491aa,p_can_moise_bombito_f446293f,Canada,15,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,20,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_can_f60b7a9a,p_can_maxime_crepeau_58975bf1,Canada,16,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,32,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_can_e10b39cc,p_can_tajon_buchanan_d3e9a02e,Canada,17,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,60,8,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_can_3007c764,p_can_owen_goodman_6afe3ffe,Canada,18,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,0,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_can_dfa91891,p_can_alphonso_davies_6f19b8d9,Canada,19,True,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,58,15,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_can_d0b06246,p_can_ali_ahmed_23b0243f,Canada,20,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,24,1,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_can_1edff9f0,p_can_jonathan_osorio_de04efe3,Canada,21,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,90,10,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_can_efa6ff92,p_can_richie_laryea_1bdc1060,Canada,22,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,75,1,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_can_54206125,p_can_niko_sigur_05f36400,Canada,23,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,19,2,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_can_6efeec6b,p_can_promise_david_48b187dd,Canada,24,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,10,3,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_can_26227800,p_can_nathan_saliba_7a28cc90,Canada,25,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,15,2,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_cpv_96f600ba,p_cpv_vozinha_39ca1e1b,Cape Verde,1,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,90,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_cpv_ed44bed3,p_cpv_stopira_c5945b52,Cape Verde,2,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,61,4,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_cpv_1bb18a87,p_cpv_diney_74fbc707,Cape Verde,3,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,32,2,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_cpv_309ab66f,p_cpv_pico_393423cd,Cape Verde,4,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,45,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_cpv_03cf7a62,p_cpv_logan_costa_c884015d,Cape Verde,5,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,28,0,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_cpv_f3ffd2f8,p_cpv_kevin_pina_a911b2ec,Cape Verde,6,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,31,3,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_cpv_b4b835c4,p_cpv_jovane_cabral_8e657888,Cape Verde,7,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,29,3,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_cpv_8e9244cc,p_cpv_joao_paulo_d979c18f,Cape Verde,8,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,41,1,confirmed on FIFA final squad list via Wikipedia squads page
se_wc2026_cpv_ff4fe6e1,p_cpv_gilson_benchimol_bd494b6b,Cape Verde,9,False,active,2026-07-12,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,21,6,confirmed on FIFA final squad list via Wikipedia squads page
